"date","wind_prod"
2016-03-04,3084.66666666667
2016-03-05,2719.75
2016-03-06,2075.91666666667
2016-03-07,3523.95833333333
2016-03-08,1341.91666666667
2016-03-09,2802.83333333333
2016-03-10,2788.54166666667
2016-03-11,1224.54166666667
2016-03-12,750.958333333333
2016-03-13,978
2016-03-14,1062.79166666667
2016-03-15,500.875
2016-03-16,525.541666666667
2016-03-17,659
2016-03-18,653.083333333333
2016-03-19,383.083333333333
2016-03-20,195.041666666667
2016-03-21,867.791666666667
2016-03-22,1217.75
2016-03-23,1064.91666666667
2016-03-24,1024.04166666667
2016-03-25,1120.875
2016-03-26,2486.45833333333
2016-03-27,2073.83333333333
2016-03-28,2869.625
2016-03-29,2138.95833333333
2016-03-30,1855.70833333333
2016-03-31,2814.33333333333
2016-04-01,525.708333333333
2016-04-02,1381.66666666667
2016-04-03,2494.125
2016-04-04,2644.16666666667
2016-04-05,2266.95833333333
2016-04-06,1250.08333333333
2016-04-07,1616.33333333333
2016-04-08,1979.20833333333
2016-04-09,1202.625
2016-04-10,2958.58333333333
2016-04-11,2183.54166666667
2016-04-12,2676.875
2016-04-13,2578.95833333333
2016-04-14,3169.66666666667
2016-04-15,2690.66666666667
2016-04-16,2588.20833333333
2016-04-17,572.916666666667
2016-04-18,2299
2016-04-19,2907
2016-04-20,1026.54166666667
2016-04-21,1040.875
2016-04-22,126.041666666667
2016-04-23,491.958333333333
2016-04-24,644.958333333333
2016-04-25,613.041666666667
2016-04-26,396.958333333333
2016-04-27,573.583333333333
2016-04-28,449.791666666667
2016-04-29,630.625
2016-04-30,1510
2016-05-01,1607.04166666667
2016-05-02,1141.04166666667
2016-05-03,987.458333333333
2016-05-04,1016.625
2016-05-05,252.125
2016-05-06,868.791666666667
2016-05-07,2835
2016-05-08,3328.66666666667
2016-05-09,2353.41666666667
2016-05-10,2552.04166666667
2016-05-11,1551.91666666667
2016-05-12,812.458333333333
2016-05-13,1633.79166666667
2016-05-14,1241.375
2016-05-15,761.625
2016-05-16,464.833333333333
2016-05-17,596
2016-05-18,1282.58333333333
2016-05-19,1566.08333333333
2016-05-20,456.958333333333
2016-05-21,852.166666666667
2016-05-22,1715.95833333333
2016-05-23,603.125
2016-05-24,1505.04166666667
2016-05-25,661.041666666667
2016-05-26,301.166666666667
2016-05-27,893.083333333333
2016-05-28,2208.95833333333
2016-05-29,1576.66666666667
2016-05-30,707.333333333333
2016-05-31,714.916666666667
2016-06-01,330.666666666667
2016-06-02,303.541666666667
2016-06-03,745.583333333333
2016-06-04,883.666666666667
2016-06-05,306.875
2016-06-06,509.291666666667
2016-06-07,400.625
2016-06-08,308.625
2016-06-09,1029
2016-06-10,2060.45833333333
2016-06-11,1766.20833333333
2016-06-12,1323.45833333333
2016-06-13,2277.79166666667
2016-06-14,1767.29166666667
2016-06-15,2919.54166666667
2016-06-16,2036.54166666667
2016-06-17,1185.66666666667
2016-06-18,1410
2016-06-19,779.791666666667
2016-06-20,498.416666666667
2016-06-21,435.166666666667
2016-06-22,602.333333333333
2016-06-23,437.666666666667
2016-06-24,974.541666666667
2016-06-25,1410.79166666667
2016-06-26,1640.25
2016-06-27,1143.79166666667
2016-06-28,883.541666666667
2016-06-29,1454.91666666667
2016-06-30,1438.375
2016-07-01,1149.16666666667
2016-07-02,1323.04166666667
2016-07-03,1060.66666666667
2016-07-04,545.375
2016-07-05,243.291666666667
2016-07-06,757.708333333333
2016-07-07,473.041666666667
2016-07-08,769.208333333333
2016-07-09,797.625
2016-07-10,1544
2016-07-11,1838.58333333333
2016-07-12,2320.25
2016-07-13,1885.16666666667
2016-07-14,1398
2016-07-15,1622.08333333333
2016-07-16,656.041666666667
2016-07-17,323.083333333333
2016-07-18,668.541666666667
2016-07-19,549.75
2016-07-20,951.708333333333
2016-07-21,1616.125
2016-07-22,1787.41666666667
2016-07-23,1428.29166666667
2016-07-24,1091.5
2016-07-25,701.833333333333
2016-07-26,698.916666666667
2016-07-27,966
2016-07-28,734.166666666667
2016-07-29,372.166666666667
2016-07-30,505.125
2016-07-31,960.791666666667
2016-08-01,851.625
2016-08-02,706.75
2016-08-03,1427.33333333333
2016-08-04,1804.45833333333
2016-08-05,1438.33333333333
2016-08-06,1506.58333333333
2016-08-07,1863.875
2016-08-08,1268.54166666667
2016-08-09,1373.04166666667
2016-08-10,2747.375
2016-08-11,1808.33333333333
2016-08-12,1023.5
2016-08-13,688.083333333333
2016-08-14,738.041666666667
2016-08-15,672.75
2016-08-16,638.083333333333
2016-08-17,1107.29166666667
2016-08-18,874.75
2016-08-19,1162.79166666667
2016-08-20,1755.41666666667
2016-08-21,1230.875
2016-08-22,814.5
2016-08-23,396.375
2016-08-24,483.916666666667
2016-08-25,478.291666666667
2016-08-26,786.25
2016-08-27,387.583333333333
2016-08-28,1180.79166666667
2016-08-29,1170.83333333333
2016-08-30,1335.66666666667
2016-08-31,870.083333333333
2016-09-01,638.166666666667
2016-09-02,367.791666666667
2016-09-03,340.375
2016-09-04,395.75
2016-09-05,393.291666666667
2016-09-06,989.5
2016-09-07,1022.5
2016-09-08,1735.875
2016-09-09,1536.29166666667
2016-09-10,1017.83333333333
2016-09-11,468.958333333333
2016-09-12,693.958333333333
2016-09-13,2312.70833333333
2016-09-14,1581.20833333333
2016-09-15,1349.45833333333
2016-09-16,1063.875
2016-09-17,630.708333333333
2016-09-18,599.958333333333
2016-09-19,372.958333333333
2016-09-20,383.583333333333
2016-09-21,490.875
2016-09-22,644.666666666667
2016-09-23,489.083333333333
2016-09-24,729.083333333333
2016-09-25,808.583333333333
2016-09-26,1109.75
2016-09-27,1527
2016-09-28,1646.79166666667
2016-09-29,1067.54166666667
2016-09-30,545.333333333333
2016-10-01,857.458333333333
2016-10-02,565.791666666667
2016-10-03,522.416666666667
2016-10-04,727.041666666667
2016-10-05,533.416666666667
2016-10-06,295.083333333333
2016-10-07,318.25
2016-10-08,727.958333333333
2016-10-09,868.458333333333
2016-10-10,523.375
2016-10-11,730.625
2016-10-12,550.875
2016-10-13,820.916666666667
2016-10-14,1325.75
2016-10-15,1480.58333333333
2016-10-16,835.708333333333
2016-10-17,673.125
2016-10-18,455.333333333333
2016-10-19,255.5
2016-10-20,256.666666666667
2016-10-21,721.416666666667
2016-10-22,1756.95833333333
2016-10-23,2780.45833333333
2016-10-24,2194.41666666667
2016-10-25,2425.95833333333
2016-10-26,966.208333333333
2016-10-27,1576.83333333333
2016-10-28,1106.25
2016-10-29,1139.20833333333
2016-10-30,588.291666666667
2016-10-31,1097.45833333333
2016-11-01,1284.83333333333
2016-11-02,917.791666666667
2016-11-03,651.333333333333
2016-11-04,1311.20833333333
2016-11-05,1939.54166666667
2016-11-06,1856.33333333333
2016-11-07,1933.375
2016-11-08,1703.875
2016-11-09,2258.20833333333
2016-11-10,1284.875
2016-11-11,595.833333333333
2016-11-12,460.083333333333
2016-11-13,1405.08333333333
2016-11-14,2942.08333333333
2016-11-15,2531.83333333333
2016-11-16,783.625
2016-11-17,360.375
2016-11-18,1197.125
2016-11-19,1685
2016-11-20,3250.375
2016-11-21,2411.41666666667
2016-11-22,466.083333333333
2016-11-23,1499.45833333333
2016-11-24,1553.45833333333
2016-11-25,3247.41666666667
2016-11-26,1898.54166666667
2016-11-27,951.791666666667
2016-11-28,522.375
2016-11-29,1405.75
2016-11-30,3793.25
2016-12-01,1878.70833333333
2016-12-02,1224.33333333333
2016-12-03,3530.41666666667
2016-12-04,2851.125
2016-12-05,1336.70833333333
2016-12-06,990.333333333333
2016-12-07,941.583333333333
2016-12-08,2756.875
2016-12-09,3084.45833333333
2016-12-10,1909.29166666667
2016-12-11,286.541666666667
2016-12-12,258.791666666667
2016-12-13,744.916666666667
2016-12-14,2175.66666666667
2016-12-15,1349.33333333333
2016-12-16,3241.375
2016-12-17,3148.79166666667
2016-12-18,2696.375
2016-12-19,1645.08333333333
2016-12-20,1098.25
2016-12-21,570
2016-12-22,287.75
2016-12-23,355.041666666667
2016-12-24,895.208333333333
2016-12-25,972.416666666667
2016-12-26,481.666666666667
2016-12-27,668.375
2016-12-28,1096.79166666667
2016-12-29,1291.54166666667
2016-12-30,606.875
2016-12-31,215.416666666667
2017-01-01,723.375
2017-01-02,3977.08333333333
2017-01-03,1725.375
2017-01-04,199.208333333333
2017-01-05,616.666666666667
2017-01-06,1316.5
2017-01-07,1003.29166666667
2017-01-08,1378.70833333333
2017-01-09,1383.16666666667
2017-01-10,3083.29166666667
2017-01-11,1580.16666666667
2017-01-12,1213.66666666667
2017-01-13,2692.29166666667
2017-01-14,1756.33333333333
2017-01-15,1045.5
2017-01-16,1088.16666666667
2017-01-17,1368.75
2017-01-18,2591.04166666667
2017-01-19,1703.29166666667
2017-01-20,1787.875
2017-01-21,526.75
2017-01-22,851.958333333333
2017-01-23,1181.625
2017-01-24,341.125
2017-01-25,305.208333333333
2017-01-26,2366.66666666667
2017-01-27,2580.54166666667
2017-01-28,1171.375
2017-01-29,2173.91666666667
2017-01-30,2129.75
2017-01-31,2238.375
2017-02-01,1832.125
2017-02-02,3696.33333333333
2017-02-03,3572.5
2017-02-04,3763.29166666667
2017-02-05,3364.75
2017-02-06,2417.29166666667
2017-02-07,2432.66666666667
2017-02-08,1135.25
2017-02-09,2017.58333333333
2017-02-10,1602.5
2017-02-11,2827.70833333333
2017-02-12,3103
2017-02-13,1713.75
2017-02-14,2058.20833333333
2017-02-15,1734.95833333333
2017-02-16,814.666666666667
2017-02-17,274.791666666667
2017-02-18,1234.20833333333
2017-02-19,2245.54166666667
2017-02-20,2182.54166666667
2017-02-21,2360.75
2017-02-22,1154.79166666667
2017-02-23,642.875
2017-02-24,1090.20833333333
2017-02-25,620.041666666667
2017-02-26,538.416666666667
2017-02-27,2249.66666666667
2017-02-28,2299.20833333333
2017-03-01,704.125
2017-03-02,547.916666666667
2017-03-03,2620.33333333333
2017-03-04,1158.45833333333
2017-03-05,2332.125
2017-03-06,2002.04166666667
2017-03-07,1216.75
2017-03-08,437.875
2017-03-09,1207.25
2017-03-10,1304.95833333333
2017-03-11,2003.29166666667
2017-03-12,3803.95833333333
2017-03-13,3313.08333333333
2017-03-14,3460.875
2017-03-15,2174.875
2017-03-16,1548.08333333333
2017-03-17,1482.16666666667
2017-03-18,322.916666666667
2017-03-19,409.625
2017-03-20,1586.875
2017-03-21,2391.125
2017-03-22,3093.83333333333
2017-03-23,1102.45833333333
2017-03-24,676.833333333333
2017-03-25,2551.79166666667
2017-03-26,2869.5
2017-03-27,1404.41666666667
2017-03-28,838.958333333333
2017-03-29,887.291666666667
2017-03-30,1613
2017-03-31,1841.75
2017-04-01,1792.79166666667
2017-04-02,613.75
2017-04-03,601.208333333333
2017-04-04,1051.125
2017-04-05,1924.08333333333
2017-04-06,2263.95833333333
2017-04-07,1110.875
2017-04-08,298.958333333333
2017-04-09,1519.95833333333
2017-04-10,1341.41666666667
2017-04-11,366.958333333333
2017-04-12,360.541666666667
2017-04-13,535.083333333333
2017-04-14,754.416666666667
2017-04-15,637.75
2017-04-16,965.125
2017-04-17,428.416666666667
2017-04-18,943.041666666667
2017-04-19,3182.08333333333
2017-04-20,3578.04166666667
2017-04-21,2550.41666666667
2017-04-22,942.583333333333
2017-04-23,319.625
2017-04-24,341.541666666667
2017-04-25,1157.75
2017-04-26,1421.75
2017-04-27,2749.58333333333
2017-04-28,2336.875
2017-04-29,1123.875
2017-04-30,3553.66666666667
2017-05-01,497.666666666667
2017-05-02,198.458333333333
2017-05-03,361.208333333333
2017-05-04,1369.91666666667
2017-05-05,2177.04166666667
2017-05-06,1041.125
2017-05-07,434.833333333333
2017-05-08,571.791666666667
2017-05-09,821.791666666667
2017-05-10,2035.54166666667
2017-05-11,3142.375
2017-05-12,2731.58333333333
2017-05-13,1291.5
2017-05-14,737.25
2017-05-15,344.083333333333
2017-05-16,259.958333333333
2017-05-17,1316.20833333333
2017-05-18,3097.66666666667
2017-05-19,1578.41666666667
2017-05-20,919.75
2017-05-21,2158.875
2017-05-22,455.916666666667
2017-05-23,1327.54166666667
2017-05-24,1134.20833333333
2017-05-25,411.083333333333
2017-05-26,346.666666666667
2017-05-27,531.083333333333
2017-05-28,790.125
2017-05-29,440.208333333333
2017-05-30,783.833333333333
2017-05-31,729.166666666667
2017-06-01,728.291666666667
2017-06-02,1257.58333333333
2017-06-03,1856.16666666667
2017-06-04,2272.79166666667
2017-06-05,1525.875
2017-06-06,1297.66666666667
2017-06-07,709.916666666667
2017-06-08,802.333333333333
2017-06-09,940
2017-06-10,647.833333333333
2017-06-11,809.708333333333
2017-06-12,649.458333333333
2017-06-13,1004.41666666667
2017-06-14,372.666666666667
2017-06-15,696.5
2017-06-16,643.333333333333
2017-06-17,453.875
2017-06-18,434.666666666667
2017-06-19,784.416666666667
2017-06-20,798
2017-06-21,524.958333333333
2017-06-22,476.791666666667
2017-06-23,862.125
2017-06-24,875.583333333333
2017-06-25,646.375
2017-06-26,657.875
2017-06-27,2133.54166666667
2017-06-28,3217.58333333333
2017-06-29,3139.70833333333
2017-06-30,2483.375
2017-07-01,1938.25
2017-07-02,1026.75
2017-07-03,1008.66666666667
2017-07-04,1150.875
2017-07-05,371.166666666667
