"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","09.04.2018 03:00 - 09.04.2018 04:00 (CET/CEST)","127","88","1214","855","0","n/e","1895"
"BZN|PT","09.04.2018 04:00 - 09.04.2018 05:00 (CET/CEST)","70","176","1274","812","0","n/e","1851"
"BZN|PT","09.04.2018 05:00 - 09.04.2018 06:00 (CET/CEST)","296","98","1204","866","0","n/e","1614"
"BZN|PT","09.04.2018 06:00 - 09.04.2018 07:00 (CET/CEST)","1197","2","1636","972","0","n/e","1515"
"BZN|PT","09.04.2018 07:00 - 09.04.2018 08:00 (CET/CEST)","1880","1","1921","972","0","n/e","1482"
"BZN|PT","09.04.2018 08:00 - 09.04.2018 09:00 (CET/CEST)","1996","1","2050","973","14","n/e","1478"
"BZN|PT","09.04.2018 09:00 - 09.04.2018 10:00 (CET/CEST)","1801","1","2005","981","105","n/e","1365"
"BZN|PT","09.04.2018 10:00 - 09.04.2018 11:00 (CET/CEST)","2104","1","2023","1014","215","n/e","1515"
"BZN|PT","09.04.2018 11:00 - 09.04.2018 12:00 (CET/CEST)","1759","1","1992","1025","252","n/e","1791"
"BZN|PT","09.04.2018 12:00 - 09.04.2018 13:00 (CET/CEST)","1346","1","2076","1012","246","n/e","1819"
"BZN|PT","09.04.2018 13:00 - 09.04.2018 14:00 (CET/CEST)","1113","2","1932","1015","240","n/e","1879"
"BZN|PT","09.04.2018 14:00 - 09.04.2018 15:00 (CET/CEST)","870","2","2067","1021","260","n/e","1741"
"BZN|PT","09.04.2018 15:00 - 09.04.2018 16:00 (CET/CEST)","679","3","2133","1009","280","n/e","1412"
"BZN|PT","09.04.2018 16:00 - 09.04.2018 17:00 (CET/CEST)","823","2","2141","1010","261","n/e","1215"
"BZN|PT","09.04.2018 17:00 - 09.04.2018 18:00 (CET/CEST)","485","3","2058","970","216","n/e","1425"
"BZN|PT","09.04.2018 18:00 - 09.04.2018 19:00 (CET/CEST)","384","3","1935","963","149","n/e","1942"
"BZN|PT","09.04.2018 19:00 - 09.04.2018 20:00 (CET/CEST)","965","2","1999","999","72","n/e","2440"
"BZN|PT","09.04.2018 20:00 - 09.04.2018 21:00 (CET/CEST)","1142","2","2011","994","13","n/e","2616"
"BZN|PT","09.04.2018 21:00 - 09.04.2018 22:00 (CET/CEST)","1482","1","2006","790","0","n/e","2612"
"BZN|PT","09.04.2018 22:00 - 09.04.2018 23:00 (CET/CEST)","1341","1","2027","685","0","n/e","2644"
"BZN|PT","09.04.2018 23:00 - 10.04.2018 00:00 (CET/CEST)","363","3","1863","652","0","n/e","2744"
"BZN|PT","10.04.2018 00:00 - 10.04.2018 01:00 (CET/CEST)","44","76","1226","539","0","n/e","2961"
"BZN|PT","10.04.2018 01:00 - 10.04.2018 02:00 (CET/CEST)","1","931","1168","610","0","n/e","3277"
"BZN|PT","10.04.2018 02:00 - 10.04.2018 03:00 (CET/CEST)","0","1129","1177","801","0","n/e","3310"
"BZN|PT","10.04.2018 03:00 - 10.04.2018 04:00 (CET/CEST)","0","1400","1274","808","0","n/e","3508"
"BZN|PT","10.04.2018 04:00 - 10.04.2018 05:00 (CET/CEST)","0","1096","1354","810","0","n/e","3674"
"BZN|PT","10.04.2018 05:00 - 10.04.2018 06:00 (CET/CEST)","6","569","1358","800","0","n/e","3903"
"BZN|PT","10.04.2018 06:00 - 10.04.2018 07:00 (CET/CEST)","76","387","1394","859","0","n/e","3934"
"BZN|PT","10.04.2018 07:00 - 10.04.2018 08:00 (CET/CEST)","295","3","1403","859","0","n/e","3785"
"BZN|PT","10.04.2018 08:00 - 10.04.2018 09:00 (CET/CEST)","630","2","1564","876","1","n/e","3408"
"BZN|PT","10.04.2018 09:00 - 10.04.2018 10:00 (CET/CEST)","783","2","2131","807","7","n/e","2968"
"BZN|PT","10.04.2018 10:00 - 10.04.2018 11:00 (CET/CEST)","1075","2","2080","821","20","n/e","2734"
"BZN|PT","10.04.2018 11:00 - 10.04.2018 12:00 (CET/CEST)","1005","1","2396","941","33","n/e","2428"
"BZN|PT","10.04.2018 12:00 - 10.04.2018 13:00 (CET/CEST)","872","2","2387","947","56","n/e","2173"
"BZN|PT","10.04.2018 13:00 - 10.04.2018 14:00 (CET/CEST)","538","2","2290","957","93","n/e","2311"
"BZN|PT","10.04.2018 14:00 - 10.04.2018 15:00 (CET/CEST)","328","3","2114","942","125","n/e","2585"
"BZN|PT","10.04.2018 15:00 - 10.04.2018 16:00 (CET/CEST)","440","2","2197","978","130","n/e","2800"
"BZN|PT","10.04.2018 16:00 - 10.04.2018 17:00 (CET/CEST)","403","2","2084","966","166","n/e","2903"
"BZN|PT","10.04.2018 17:00 - 10.04.2018 18:00 (CET/CEST)","362","3","1956","812","159","n/e","3066"
"BZN|PT","10.04.2018 18:00 - 10.04.2018 19:00 (CET/CEST)","474","3","2069","825","142","n/e","2927"
"BZN|PT","10.04.2018 19:00 - 10.04.2018 20:00 (CET/CEST)","599","2","2181","854","83","n/e","2367"
"BZN|PT","10.04.2018 20:00 - 10.04.2018 21:00 (CET/CEST)","774","2","2200","1001","17","n/e","1953"
"BZN|PT","10.04.2018 21:00 - 10.04.2018 22:00 (CET/CEST)","1468","1","2388","976","0","n/e","1826"
"BZN|PT","10.04.2018 22:00 - 10.04.2018 23:00 (CET/CEST)","691","3","2419","971","0","n/e","1879"
"BZN|PT","10.04.2018 23:00 - 11.04.2018 00:00 (CET/CEST)","590","2","2379","918","0","n/e","1795"
"BZN|PT","11.04.2018 00:00 - 11.04.2018 01:00 (CET/CEST)","377","2","1909","832","0","n/e","1900"
"BZN|PT","11.04.2018 01:00 - 11.04.2018 02:00 (CET/CEST)","396","150","1629","924","0","n/e","1999"
"BZN|PT","11.04.2018 02:00 - 11.04.2018 03:00 (CET/CEST)","202","381","1341","883","0","n/e","2199"
"BZN|PT","11.04.2018 03:00 - 11.04.2018 04:00 (CET/CEST)","98","1243","1330","801","0","n/e","2469"
"BZN|PT","11.04.2018 04:00 - 11.04.2018 05:00 (CET/CEST)","80","1562","1477","879","0","n/e","2657"
"BZN|PT","11.04.2018 05:00 - 11.04.2018 06:00 (CET/CEST)","81","835","1693","879","0","n/e","2756"
"BZN|PT","11.04.2018 06:00 - 11.04.2018 07:00 (CET/CEST)","216","194","1594","880","0","n/e","2687"
"BZN|PT","11.04.2018 07:00 - 11.04.2018 08:00 (CET/CEST)","291","3","1808","877","0","n/e","2671"
"BZN|PT","11.04.2018 08:00 - 11.04.2018 09:00 (CET/CEST)","408","3","1985","883","12","n/e","2680"
"BZN|PT","11.04.2018 09:00 - 11.04.2018 10:00 (CET/CEST)","554","2","2067","865","128","n/e","2539"
"BZN|PT","11.04.2018 10:00 - 11.04.2018 11:00 (CET/CEST)","588","3","2093","848","237","n/e","2511"
"BZN|PT","11.04.2018 11:00 - 11.04.2018 12:00 (CET/CEST)","424","3","2204","862","278","n/e","2687"
"BZN|PT","11.04.2018 12:00 - 11.04.2018 13:00 (CET/CEST)","691","2","2463","943","296","n/e","2713"
"BZN|PT","11.04.2018 13:00 - 11.04.2018 14:00 (CET/CEST)","712","2","2467","969","314","n/e","2685"
"BZN|PT","11.04.2018 14:00 - 11.04.2018 15:00 (CET/CEST)","765","2","2345","1007","293","n/e","2794"
"BZN|PT","11.04.2018 15:00 - 11.04.2018 16:00 (CET/CEST)","941","2","2212","988","272","n/e","2897"
"BZN|PT","11.04.2018 16:00 - 11.04.2018 17:00 (CET/CEST)","923","2","2233","954","268","n/e","2861"
"BZN|PT","11.04.2018 17:00 - 11.04.2018 18:00 (CET/CEST)","999","2","2043","995","226","n/e","2796"
"BZN|PT","11.04.2018 18:00 - 11.04.2018 19:00 (CET/CEST)","1158","2","2047","1023","152","n/e","2759"
"BZN|PT","11.04.2018 19:00 - 11.04.2018 20:00 (CET/CEST)","1237","2","2274","1041","85","n/e","2522"
"BZN|PT","11.04.2018 20:00 - 11.04.2018 21:00 (CET/CEST)","1273","2","2403","1041","14","n/e","2305"
"BZN|PT","11.04.2018 21:00 - 11.04.2018 22:00 (CET/CEST)","1301","2","2289","1042","0","n/e","2236"
"BZN|PT","11.04.2018 22:00 - 11.04.2018 23:00 (CET/CEST)","1086","2","2341","1043","0","n/e","1901"
"BZN|PT","11.04.2018 23:00 - 12.04.2018 00:00 (CET/CEST)","957","2","2248","1015","0","n/e","1442"
"BZN|PT","12.04.2018 00:00 - 12.04.2018 01:00 (CET/CEST)","727","2","2124","965","0","n/e","1017"
"BZN|PT","12.04.2018 01:00 - 12.04.2018 02:00 (CET/CEST)","344","3","1962","943","0","n/e","806"
"BZN|PT","12.04.2018 02:00 - 12.04.2018 03:00 (CET/CEST)","226","171","1763","924","0","n/e","887"
"BZN|PT","12.04.2018 03:00 - 12.04.2018 04:00 (CET/CEST)","126","228","1659","870","0","n/e","871"
"BZN|PT","12.04.2018 04:00 - 12.04.2018 05:00 (CET/CEST)","135","51","1695","957","0","n/e","895"
"BZN|PT","12.04.2018 05:00 - 12.04.2018 06:00 (CET/CEST)","166","3","1775","914","0","n/e","928"
"BZN|PT","12.04.2018 06:00 - 12.04.2018 07:00 (CET/CEST)","527","3","2132","971","0","n/e","1156"
"BZN|PT","12.04.2018 07:00 - 12.04.2018 08:00 (CET/CEST)","1464","1","2397","974","0","n/e","1518"
"BZN|PT","12.04.2018 08:00 - 12.04.2018 09:00 (CET/CEST)","1374","1","2368","988","0","n/e","2086"
"BZN|PT","12.04.2018 09:00 - 12.04.2018 10:00 (CET/CEST)","1022","2","2362","976","11","n/e","2572"
"BZN|PT","12.04.2018 10:00 - 12.04.2018 11:00 (CET/CEST)","893","2","2333","968","22","n/e","2788"
"BZN|PT","12.04.2018 11:00 - 12.04.2018 12:00 (CET/CEST)","800","2","2429","977","18","n/e","2958"
"BZN|PT","12.04.2018 12:00 - 12.04.2018 13:00 (CET/CEST)","948","2","2429","944","34","n/e","3025"
"BZN|PT","12.04.2018 13:00 - 12.04.2018 14:00 (CET/CEST)","624","2","2433","959","78","n/e","3066"
"BZN|PT","12.04.2018 14:00 - 12.04.2018 15:00 (CET/CEST)","417","3","2397","963","143","n/e","3088"
"BZN|PT","12.04.2018 15:00 - 12.04.2018 16:00 (CET/CEST)","641","2","2515","955","218","n/e","2760"
"BZN|PT","12.04.2018 16:00 - 12.04.2018 17:00 (CET/CEST)","897","4","2378","961","242","n/e","2495"
"BZN|PT","12.04.2018 17:00 - 12.04.2018 18:00 (CET/CEST)","728","119","2401","1001","223","n/e","2505"
"BZN|PT","12.04.2018 18:00 - 12.04.2018 19:00 (CET/CEST)","865","101","2530","1008","161","n/e","2182"
"BZN|PT","12.04.2018 19:00 - 12.04.2018 20:00 (CET/CEST)","1194","2","2540","1001","82","n/e","1492"
"BZN|PT","12.04.2018 20:00 - 12.04.2018 21:00 (CET/CEST)","2045","1","2563","1006","12","n/e","1029"
"BZN|PT","12.04.2018 21:00 - 12.04.2018 22:00 (CET/CEST)","2206","0","2570","1100","0","n/e","733"
"BZN|PT","12.04.2018 22:00 - 12.04.2018 23:00 (CET/CEST)","1914","1","2463","1022","0","n/e","627"
"BZN|PT","12.04.2018 23:00 - 13.04.2018 00:00 (CET/CEST)","1715","1","2458","1007","0","n/e","630"
"BZN|PT","13.04.2018 00:00 - 13.04.2018 01:00 (CET/CEST)","904","3","2343","1007","0","n/e","606"
"BZN|PT","13.04.2018 01:00 - 13.04.2018 02:00 (CET/CEST)","315","3","2180","999","0","n/e","480"
"BZN|PT","13.04.2018 02:00 - 13.04.2018 03:00 (CET/CEST)","34","4","1934","994","0","n/e","476"
"BZN|PT","13.04.2018 03:00 - 13.04.2018 04:00 (CET/CEST)","95","219","1637","932","0","n/e","458"
"BZN|PT","13.04.2018 04:00 - 13.04.2018 05:00 (CET/CEST)","73","119","1934","969","0","n/e","342"
"BZN|PT","13.04.2018 05:00 - 13.04.2018 06:00 (CET/CEST)","148","119","2225","971","0","n/e","234"
"BZN|PT","13.04.2018 06:00 - 13.04.2018 07:00 (CET/CEST)","203","111","2419","1022","0","n/e","192"
"BZN|PT","13.04.2018 07:00 - 13.04.2018 08:00 (CET/CEST)","487","2","2381","963","0","n/e","219"
"BZN|PT","13.04.2018 08:00 - 13.04.2018 09:00 (CET/CEST)","1197","2","2382","1027","10","n/e","244"
"BZN|PT","13.04.2018 09:00 - 13.04.2018 10:00 (CET/CEST)","1361","2","2456","1027","77","n/e","207"
"BZN|PT","13.04.2018 10:00 - 13.04.2018 11:00 (CET/CEST)","1369","1","2430","1030","175","n/e","147"
"BZN|PT","13.04.2018 11:00 - 13.04.2018 12:00 (CET/CEST)","777","3","2583","1026","219","n/e","139"
"BZN|PT","13.04.2018 12:00 - 13.04.2018 13:00 (CET/CEST)","681","3","2575","997","227","n/e","173"
"BZN|PT","13.04.2018 13:00 - 13.04.2018 14:00 (CET/CEST)","650","3","2589","984","210","n/e","255"
"BZN|PT","13.04.2018 14:00 - 13.04.2018 15:00 (CET/CEST)","613","88","2643","1011","219","n/e","363"
"BZN|PT","13.04.2018 15:00 - 13.04.2018 16:00 (CET/CEST)","442","3","2593","975","225","n/e","533"
"BZN|PT","13.04.2018 16:00 - 13.04.2018 17:00 (CET/CEST)","605","2","2493","973","199","n/e","656"
"BZN|PT","13.04.2018 17:00 - 13.04.2018 18:00 (CET/CEST)","494","11","2311","974","195","n/e","776"
"BZN|PT","13.04.2018 18:00 - 13.04.2018 19:00 (CET/CEST)","471","227","2415","974","157","n/e","940"
"BZN|PT","13.04.2018 19:00 - 13.04.2018 20:00 (CET/CEST)","423","234","2504","973","82","n/e","1077"
"BZN|PT","13.04.2018 20:00 - 13.04.2018 21:00 (CET/CEST)","579","234","2607","980","18","n/e","1102"
"BZN|PT","13.04.2018 21:00 - 13.04.2018 22:00 (CET/CEST)","608","234","2519","938","0","n/e","1111"
"BZN|PT","13.04.2018 22:00 - 13.04.2018 23:00 (CET/CEST)","1148","140","2590","991","0","n/e","989"
"BZN|PT","13.04.2018 23:00 - 14.04.2018 00:00 (CET/CEST)","767","118","2505","972","0","n/e","891"
"BZN|PT","14.04.2018 00:00 - 14.04.2018 01:00 (CET/CEST)","505","14","2564","1010","0","n/e","805"
"BZN|PT","14.04.2018 01:00 - 14.04.2018 02:00 (CET/CEST)","326","3","2437","1011","0","n/e","676"
"BZN|PT","14.04.2018 02:00 - 14.04.2018 03:00 (CET/CEST)","116","118","2118","979","0","n/e","794"
"BZN|PT","14.04.2018 03:00 - 14.04.2018 04:00 (CET/CEST)","109","293","1935","967","0","n/e","859"
"BZN|PT","14.04.2018 04:00 - 14.04.2018 05:00 (CET/CEST)","145","351","1953","965","0","n/e","707"
"BZN|PT","14.04.2018 05:00 - 14.04.2018 06:00 (CET/CEST)","179","320","1946","964","0","n/e","579"
"BZN|PT","14.04.2018 06:00 - 14.04.2018 07:00 (CET/CEST)","159","258","1955","983","0","n/e","482"
"BZN|PT","14.04.2018 07:00 - 14.04.2018 08:00 (CET/CEST)","265","351","2334","985","0","n/e","480"
"BZN|PT","14.04.2018 08:00 - 14.04.2018 09:00 (CET/CEST)","543","286","2349","979","11","n/e","359"
"BZN|PT","14.04.2018 09:00 - 14.04.2018 10:00 (CET/CEST)","822","51","2507","1018","88","n/e","259"
"BZN|PT","14.04.2018 10:00 - 14.04.2018 11:00 (CET/CEST)","930","2","2528","1032","154","n/e","181"
"BZN|PT","14.04.2018 11:00 - 14.04.2018 12:00 (CET/CEST)","1015","2","2583","1048","198","n/e","114"
"BZN|PT","14.04.2018 12:00 - 14.04.2018 13:00 (CET/CEST)","879","2","2447","1048","229","n/e","155"
"BZN|PT","14.04.2018 13:00 - 14.04.2018 14:00 (CET/CEST)","521","3","2397","1046","252","n/e","230"
"BZN|PT","14.04.2018 14:00 - 14.04.2018 15:00 (CET/CEST)","413","9","2311","1078","273","n/e","360"
"BZN|PT","14.04.2018 15:00 - 14.04.2018 16:00 (CET/CEST)","326","112","2301","978","287","n/e","519"
"BZN|PT","14.04.2018 16:00 - 14.04.2018 17:00 (CET/CEST)","184","694","2202","975","285","n/e","686"
"BZN|PT","14.04.2018 17:00 - 14.04.2018 18:00 (CET/CEST)","173","420","2188","966","267","n/e","769"
"BZN|PT","14.04.2018 18:00 - 14.04.2018 19:00 (CET/CEST)","168","542","2067","960","208","n/e","1014"
"BZN|PT","14.04.2018 19:00 - 14.04.2018 20:00 (CET/CEST)","262","731","2191","969","116","n/e","1185"
"BZN|PT","14.04.2018 20:00 - 14.04.2018 21:00 (CET/CEST)","326","89","2258","973","22","n/e","1375"
"BZN|PT","14.04.2018 21:00 - 14.04.2018 22:00 (CET/CEST)","835","119","2354","965","0","n/e","1410"
"BZN|PT","14.04.2018 22:00 - 14.04.2018 23:00 (CET/CEST)","771","3","2337","798","0","n/e","1395"
"BZN|PT","14.04.2018 23:00 - 15.04.2018 00:00 (CET/CEST)","1104","2","2019","651","0","n/e","1500"
"BZN|PT","15.04.2018 00:00 - 15.04.2018 01:00 (CET/CEST)","127","4","1808","846","0","n/e","1458"
"BZN|PT","15.04.2018 01:00 - 15.04.2018 02:00 (CET/CEST)","63","426","1676","903","0","n/e","1480"
"BZN|PT","15.04.2018 02:00 - 15.04.2018 03:00 (CET/CEST)","3","1239","1628","903","0","n/e","1708"
"BZN|PT","15.04.2018 03:00 - 15.04.2018 04:00 (CET/CEST)","0","1260","1422","902","0","n/e","1736"
"BZN|PT","15.04.2018 04:00 - 15.04.2018 05:00 (CET/CEST)","0","1381","1385","875","0","n/e","1784"
"BZN|PT","15.04.2018 05:00 - 15.04.2018 06:00 (CET/CEST)","0","1509","1512","862","0","n/e","1712"
"BZN|PT","15.04.2018 06:00 - 15.04.2018 07:00 (CET/CEST)","0","1588","1691","800","0","n/e","1676"
"BZN|PT","15.04.2018 07:00 - 15.04.2018 08:00 (CET/CEST)","103","1613","1851","799","0","n/e","1501"
"BZN|PT","15.04.2018 08:00 - 15.04.2018 09:00 (CET/CEST)","250","1524","2233","899","2","n/e","1132"
"BZN|PT","15.04.2018 09:00 - 15.04.2018 10:00 (CET/CEST)","401","847","2375","983","19","n/e","914"
"BZN|PT","15.04.2018 10:00 - 15.04.2018 11:00 (CET/CEST)","380","479","2429","989","44","n/e","844"
"BZN|PT","15.04.2018 11:00 - 15.04.2018 12:00 (CET/CEST)","572","48","2425","874","66","n/e","762"
"BZN|PT","15.04.2018 12:00 - 15.04.2018 13:00 (CET/CEST)","441","34","2535","936","87","n/e","691"
"BZN|PT","15.04.2018 13:00 - 15.04.2018 14:00 (CET/CEST)","519","9","2435","974","112","n/e","756"
"BZN|PT","15.04.2018 14:00 - 15.04.2018 15:00 (CET/CEST)","445","32","2302","943","144","n/e","934"
"BZN|PT","15.04.2018 15:00 - 15.04.2018 16:00 (CET/CEST)","382","452","2383","908","141","n/e","1193"
"BZN|PT","15.04.2018 16:00 - 15.04.2018 17:00 (CET/CEST)","421","597","2409","907","114","n/e","1244"
"BZN|PT","15.04.2018 17:00 - 15.04.2018 18:00 (CET/CEST)","394","627","2385","905","84","n/e","1356"
"BZN|PT","15.04.2018 18:00 - 15.04.2018 19:00 (CET/CEST)","407","1207","2343","905","50","n/e","1624"
"BZN|PT","15.04.2018 19:00 - 15.04.2018 20:00 (CET/CEST)","643","233","2413","974","33","n/e","1236"
"BZN|PT","15.04.2018 20:00 - 15.04.2018 21:00 (CET/CEST)","780","227","2450","973","8","n/e","1340"
"BZN|PT","15.04.2018 21:00 - 15.04.2018 22:00 (CET/CEST)","1065","161","2446","949","0","n/e","1440"
"BZN|PT","15.04.2018 22:00 - 15.04.2018 23:00 (CET/CEST)","1008","248","2433","975","0","n/e","1616"
"BZN|PT","15.04.2018 23:00 - 16.04.2018 00:00 (CET/CEST)","1172","460","2568","941","0","n/e","1775"
"BZN|PT","16.04.2018 00:00 - 16.04.2018 01:00 (CET/CEST)","347","532","2366","911","0","n/e","1589"
"BZN|PT","16.04.2018 01:00 - 16.04.2018 02:00 (CET/CEST)","226","1100","2162","920","0","n/e","1459"
"BZN|PT","16.04.2018 02:00 - 16.04.2018 03:00 (CET/CEST)","152","1351","1977","892","0","n/e","1341"
"BZN|PT","16.04.2018 03:00 - 16.04.2018 04:00 (CET/CEST)","178","1218","1985","897","0","n/e","1008"
"BZN|PT","16.04.2018 04:00 - 16.04.2018 05:00 (CET/CEST)","183","1046","1755","911","0","n/e","800"
"BZN|PT","16.04.2018 05:00 - 16.04.2018 06:00 (CET/CEST)","140","561","1754","912","0","n/e","556"
"BZN|PT","16.04.2018 06:00 - 16.04.2018 07:00 (CET/CEST)","351","5","1803","934","0","n/e","424"
"BZN|PT","16.04.2018 07:00 - 16.04.2018 08:00 (CET/CEST)","768","4","2329","952","0","n/e","256"
"BZN|PT","16.04.2018 08:00 - 16.04.2018 09:00 (CET/CEST)","695","4","2275","1033","13","n/e","205"
"BZN|PT","16.04.2018 09:00 - 16.04.2018 10:00 (CET/CEST)","809","4","2394","1039","85","n/e","152"
"BZN|PT","16.04.2018 10:00 - 16.04.2018 11:00 (CET/CEST)","661","3","2457","1039","184","n/e","158"
"BZN|PT","16.04.2018 11:00 - 16.04.2018 12:00 (CET/CEST)","748","4","2229","1004","258","n/e","184"
"BZN|PT","16.04.2018 12:00 - 16.04.2018 13:00 (CET/CEST)","712","80","2277","954","311","n/e","261"
"BZN|PT","16.04.2018 13:00 - 16.04.2018 14:00 (CET/CEST)","542","145","2342","884","342","n/e","344"
"BZN|PT","16.04.2018 14:00 - 16.04.2018 15:00 (CET/CEST)","434","203","2307","894","355","n/e","404"
"BZN|PT","16.04.2018 15:00 - 16.04.2018 16:00 (CET/CEST)","269","190","2112","918","344","n/e","457"
"BZN|PT","16.04.2018 16:00 - 16.04.2018 17:00 (CET/CEST)","243","525","2225","924","343","n/e","571"
"BZN|PT","16.04.2018 17:00 - 16.04.2018 18:00 (CET/CEST)","381","623","2229","925","303","n/e","650"
"BZN|PT","16.04.2018 18:00 - 16.04.2018 19:00 (CET/CEST)","575","670","2279","821","244","n/e","745"
"BZN|PT","16.04.2018 19:00 - 16.04.2018 20:00 (CET/CEST)","936","465","2356","911","137","n/e","792"
"BZN|PT","16.04.2018 20:00 - 16.04.2018 21:00 (CET/CEST)","811","211","2474","925","27","n/e","817"
"BZN|PT","16.04.2018 21:00 - 16.04.2018 22:00 (CET/CEST)","681","4","2450","855","0","n/e","949"
"BZN|PT","16.04.2018 22:00 - 16.04.2018 23:00 (CET/CEST)","273","5","2403","798","0","n/e","1156"
"BZN|PT","16.04.2018 23:00 - 17.04.2018 00:00 (CET/CEST)","211","133","2376","756","0","n/e","1318"
"BZN|PT","17.04.2018 00:00 - 17.04.2018 01:00 (CET/CEST)","94","211","1958","432","0","n/e","1350"
"BZN|PT","17.04.2018 01:00 - 17.04.2018 02:00 (CET/CEST)","0","8","1985","412","0","n/e","1256"
"BZN|PT","17.04.2018 02:00 - 17.04.2018 03:00 (CET/CEST)","0","418","1783","373","0","n/e","1265"
"BZN|PT","17.04.2018 03:00 - 17.04.2018 04:00 (CET/CEST)","0","511","1830","405","0","n/e","1224"
"BZN|PT","17.04.2018 04:00 - 17.04.2018 05:00 (CET/CEST)","0","379","1780","483","0","n/e","1087"
"BZN|PT","17.04.2018 05:00 - 17.04.2018 06:00 (CET/CEST)","0","290","1793","480","0","n/e","1002"
"BZN|PT","17.04.2018 06:00 - 17.04.2018 07:00 (CET/CEST)","90","5","1922","685","0","n/e","745"
"BZN|PT","17.04.2018 07:00 - 17.04.2018 08:00 (CET/CEST)","661","4","2215","891","0","n/e","543"
"BZN|PT","17.04.2018 08:00 - 17.04.2018 09:00 (CET/CEST)","930","2","2216","986","24","n/e","502"
"BZN|PT","17.04.2018 09:00 - 17.04.2018 10:00 (CET/CEST)","1029","2","2355","1021","131","n/e","412"
"BZN|PT","17.04.2018 10:00 - 17.04.2018 11:00 (CET/CEST)","905","2","2234","1025","232","n/e","342"
"BZN|PT","17.04.2018 11:00 - 17.04.2018 12:00 (CET/CEST)","601","2","2210","1025","313","n/e","323"
"BZN|PT","17.04.2018 12:00 - 17.04.2018 13:00 (CET/CEST)","580","2","2227","849","373","n/e","299"
"BZN|PT","17.04.2018 13:00 - 17.04.2018 14:00 (CET/CEST)","421","2","2170","800","396","n/e","280"
"BZN|PT","17.04.2018 14:00 - 17.04.2018 15:00 (CET/CEST)","259","2","2172","723","402","n/e","274"
"BZN|PT","17.04.2018 15:00 - 17.04.2018 16:00 (CET/CEST)","86","5","1948","647","397","n/e","302"
"BZN|PT","17.04.2018 16:00 - 17.04.2018 17:00 (CET/CEST)","67","5","1896","667","376","n/e","301"
"BZN|PT","17.04.2018 17:00 - 17.04.2018 18:00 (CET/CEST)","74","5","1939","642","331","n/e","248"
"BZN|PT","17.04.2018 18:00 - 17.04.2018 19:00 (CET/CEST)","77","5","2050","632","253","n/e","174"
"BZN|PT","17.04.2018 19:00 - 17.04.2018 20:00 (CET/CEST)","234","3","2200","658","145","n/e","127"
"BZN|PT","17.04.2018 20:00 - 17.04.2018 21:00 (CET/CEST)","557","2","2428","779","31","n/e","103"
"BZN|PT","17.04.2018 21:00 - 17.04.2018 22:00 (CET/CEST)","1313","2","2383","848","0","n/e","138"
"BZN|PT","17.04.2018 22:00 - 17.04.2018 23:00 (CET/CEST)","445","3","2238","652","0","n/e","169"
"BZN|PT","17.04.2018 23:00 - 18.04.2018 00:00 (CET/CEST)","471","2","2307","757","0","n/e","229"
"BZN|PT","18.04.2018 00:00 - 18.04.2018 01:00 (CET/CEST)","695","2","2392","770","0","n/e","232"
"BZN|PT","18.04.2018 01:00 - 18.04.2018 02:00 (CET/CEST)","442","3","2252","607","0","n/e","345"
"BZN|PT","18.04.2018 02:00 - 18.04.2018 03:00 (CET/CEST)","107","3","2156","586","0","n/e","500"
"BZN|PT","18.04.2018 03:00 - 18.04.2018 04:00 (CET/CEST)","138","3","2114","554","0","n/e","687"
"BZN|PT","18.04.2018 04:00 - 18.04.2018 05:00 (CET/CEST)","92","3","1795","509","0","n/e","963"
"BZN|PT","18.04.2018 05:00 - 18.04.2018 06:00 (CET/CEST)","83","172","1628","479","0","n/e","1343"
"BZN|PT","18.04.2018 06:00 - 18.04.2018 07:00 (CET/CEST)","237","287","1805","597","0","n/e","1602"
"BZN|PT","18.04.2018 07:00 - 18.04.2018 08:00 (CET/CEST)","238","431","2014","826","0","n/e","1732"
"BZN|PT","18.04.2018 08:00 - 18.04.2018 09:00 (CET/CEST)","194","319","2138","826","27","n/e","1815"
"BZN|PT","18.04.2018 09:00 - 18.04.2018 10:00 (CET/CEST)","209","5","2236","908","147","n/e","1563"
"BZN|PT","18.04.2018 10:00 - 18.04.2018 11:00 (CET/CEST)","72","35","2154","910","253","n/e","1278"
"BZN|PT","18.04.2018 11:00 - 18.04.2018 12:00 (CET/CEST)","83","4","2261","777","328","n/e","1167"
"BZN|PT","18.04.2018 12:00 - 18.04.2018 13:00 (CET/CEST)","74","317","2216","796","372","n/e","1264"
"BZN|PT","18.04.2018 13:00 - 18.04.2018 14:00 (CET/CEST)","87","684","2267","766","395","n/e","1348"
"BZN|PT","18.04.2018 14:00 - 18.04.2018 15:00 (CET/CEST)","112","708","2256","691","401","n/e","1204"
"BZN|PT","18.04.2018 15:00 - 18.04.2018 16:00 (CET/CEST)","106","544","2101","461","396","n/e","994"
"BZN|PT","18.04.2018 16:00 - 18.04.2018 17:00 (CET/CEST)","141","448","2002","450","370","n/e","849"
