"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","26.01.2017 21:00 - 26.01.2017 22:00 (CET/CEST)","270","2","1057","461","0","n/e","1074"
"BZN|PT","26.01.2017 22:00 - 26.01.2017 23:00 (CET/CEST)","119","2","896","501","0","n/e","1214"
"BZN|PT","26.01.2017 23:00 - 27.01.2017 00:00 (CET/CEST)","85","2","743","405","0","n/e","1243"
"BZN|PT","27.01.2017 00:00 - 27.01.2017 01:00 (CET/CEST)","174","13","779","313","0","n/e","1364"
"BZN|PT","27.01.2017 01:00 - 27.01.2017 02:00 (CET/CEST)","40","414","518","237","0","n/e","1670"
"BZN|PT","27.01.2017 02:00 - 27.01.2017 03:00 (CET/CEST)","0","1041","363","191","0","n/e","2131"
"BZN|PT","27.01.2017 03:00 - 27.01.2017 04:00 (CET/CEST)","0","1070","340","210","0","n/e","2330"
"BZN|PT","27.01.2017 04:00 - 27.01.2017 05:00 (CET/CEST)","0","1065","128","75","0","n/e","2452"
"BZN|PT","27.01.2017 05:00 - 27.01.2017 06:00 (CET/CEST)","0","1032","149","20","0","n/e","2506"
"BZN|PT","27.01.2017 06:00 - 27.01.2017 07:00 (CET/CEST)","0","537","189","21","0","n/e","2634"
"BZN|PT","27.01.2017 07:00 - 27.01.2017 08:00 (CET/CEST)","72","17","557","368","0","n/e","2662"
"BZN|PT","27.01.2017 08:00 - 27.01.2017 09:00 (CET/CEST)","137","4","1022","903","0","n/e","2475"
"BZN|PT","27.01.2017 09:00 - 27.01.2017 10:00 (CET/CEST)","432","3","1222","1015","27","n/e","2312"
"BZN|PT","27.01.2017 10:00 - 27.01.2017 11:00 (CET/CEST)","786","1","1374","1029","107","n/e","2197"
"BZN|PT","27.01.2017 11:00 - 27.01.2017 12:00 (CET/CEST)","1042","1","1459","965","181","n/e","1865"
"BZN|PT","27.01.2017 12:00 - 27.01.2017 13:00 (CET/CEST)","377","1","1088","734","222","n/e","2064"
"BZN|PT","27.01.2017 13:00 - 27.01.2017 14:00 (CET/CEST)","354","2","711","526","227","n/e","2552"
"BZN|PT","27.01.2017 14:00 - 27.01.2017 15:00 (CET/CEST)","333","1","740","203","207","n/e","2976"
"BZN|PT","27.01.2017 15:00 - 27.01.2017 16:00 (CET/CEST)","363","1","599","471","193","n/e","3559"
"BZN|PT","27.01.2017 16:00 - 27.01.2017 17:00 (CET/CEST)","374","2","573","557","149","n/e","3844"
"BZN|PT","27.01.2017 17:00 - 27.01.2017 18:00 (CET/CEST)","361","1","601","370","91","n/e","3822"
"BZN|PT","27.01.2017 18:00 - 27.01.2017 19:00 (CET/CEST)","126","2","1021","849","11","n/e","3472"
"BZN|PT","27.01.2017 19:00 - 27.01.2017 20:00 (CET/CEST)","784","1","1191","970","0","n/e","3168"
"BZN|PT","27.01.2017 20:00 - 27.01.2017 21:00 (CET/CEST)","442","2","1049","1039","0","n/e","2775"
"BZN|PT","27.01.2017 21:00 - 27.01.2017 22:00 (CET/CEST)","249","1","800","522","0","n/e","2509"
"BZN|PT","27.01.2017 22:00 - 27.01.2017 23:00 (CET/CEST)","333","1","784","484","0","n/e","2274"
"BZN|PT","27.01.2017 23:00 - 28.01.2017 00:00 (CET/CEST)","252","4","706","376","0","n/e","2320"
"BZN|PT","28.01.2017 00:00 - 28.01.2017 01:00 (CET/CEST)","83","280","440","66","0","n/e","2183"
"BZN|PT","28.01.2017 01:00 - 28.01.2017 02:00 (CET/CEST)","0","806","599","0","0","n/e","1926"
"BZN|PT","28.01.2017 02:00 - 28.01.2017 03:00 (CET/CEST)","0","956","394","0","0","n/e","1674"
"BZN|PT","28.01.2017 03:00 - 28.01.2017 04:00 (CET/CEST)","0","1184","381","0","0","n/e","1538"
"BZN|PT","28.01.2017 04:00 - 28.01.2017 05:00 (CET/CEST)","0","1063","326","0","0","n/e","1514"
"BZN|PT","28.01.2017 05:00 - 28.01.2017 06:00 (CET/CEST)","0","1189","266","5","0","n/e","1716"
"BZN|PT","28.01.2017 06:00 - 28.01.2017 07:00 (CET/CEST)","0","1192","322","5","0","n/e","1761"
"BZN|PT","28.01.2017 07:00 - 28.01.2017 08:00 (CET/CEST)","0","1162","422","13","0","n/e","1749"
"BZN|PT","28.01.2017 08:00 - 28.01.2017 09:00 (CET/CEST)","0","246","341","12","1","n/e","1650"
"BZN|PT","28.01.2017 09:00 - 28.01.2017 10:00 (CET/CEST)","0","140","393","144","62","n/e","1365"
"BZN|PT","28.01.2017 10:00 - 28.01.2017 11:00 (CET/CEST)","122","9","703","356","160","n/e","971"
"BZN|PT","28.01.2017 11:00 - 28.01.2017 12:00 (CET/CEST)","51","9","561","247","231","n/e","769"
"BZN|PT","28.01.2017 12:00 - 28.01.2017 13:00 (CET/CEST)","5","10","403","363","248","n/e","606"
"BZN|PT","28.01.2017 13:00 - 28.01.2017 14:00 (CET/CEST)","1","49","231","239","217","n/e","749"
"BZN|PT","28.01.2017 14:00 - 28.01.2017 15:00 (CET/CEST)","185","2","211","256","172","n/e","828"
"BZN|PT","28.01.2017 15:00 - 28.01.2017 16:00 (CET/CEST)","542","1","125","296","127","n/e","755"
"BZN|PT","28.01.2017 16:00 - 28.01.2017 17:00 (CET/CEST)","566","1","118","297","93","n/e","673"
"BZN|PT","28.01.2017 17:00 - 28.01.2017 18:00 (CET/CEST)","543","1","136","330","41","n/e","642"
"BZN|PT","28.01.2017 18:00 - 28.01.2017 19:00 (CET/CEST)","1302","0","662","802","3","n/e","729"
"BZN|PT","28.01.2017 19:00 - 28.01.2017 20:00 (CET/CEST)","1339","0","768","1033","0","n/e","821"
"BZN|PT","28.01.2017 20:00 - 28.01.2017 21:00 (CET/CEST)","1454","1","821","813","0","n/e","795"
"BZN|PT","28.01.2017 21:00 - 28.01.2017 22:00 (CET/CEST)","1280","1","933","785","0","n/e","737"
"BZN|PT","28.01.2017 22:00 - 28.01.2017 23:00 (CET/CEST)","777","1","833","501","0","n/e","832"
"BZN|PT","28.01.2017 23:00 - 29.01.2017 00:00 (CET/CEST)","261","2","719","344","0","n/e","1130"
"BZN|PT","29.01.2017 00:00 - 29.01.2017 01:00 (CET/CEST)","72","2","571","153","0","n/e","1270"
"BZN|PT","29.01.2017 01:00 - 29.01.2017 02:00 (CET/CEST)","145","2","545","370","0","n/e","1261"
"BZN|PT","29.01.2017 02:00 - 29.01.2017 03:00 (CET/CEST)","0","177","415","78","0","n/e","1254"
"BZN|PT","29.01.2017 03:00 - 29.01.2017 04:00 (CET/CEST)","0","667","209","0","0","n/e","1418"
"BZN|PT","29.01.2017 04:00 - 29.01.2017 05:00 (CET/CEST)","0","1199","147","0","0","n/e","1717"
"BZN|PT","29.01.2017 05:00 - 29.01.2017 06:00 (CET/CEST)","0","1496","207","0","0","n/e","2100"
"BZN|PT","29.01.2017 06:00 - 29.01.2017 07:00 (CET/CEST)","0","1496","306","0","0","n/e","2453"
"BZN|PT","29.01.2017 07:00 - 29.01.2017 08:00 (CET/CEST)","0","1361","269","9","0","n/e","2611"
"BZN|PT","29.01.2017 08:00 - 29.01.2017 09:00 (CET/CEST)","0","1068","376","10","1","n/e","2735"
"BZN|PT","29.01.2017 09:00 - 29.01.2017 10:00 (CET/CEST)","0","324","312","160","43","n/e","2822"
"BZN|PT","29.01.2017 10:00 - 29.01.2017 11:00 (CET/CEST)","0","303","244","125","131","n/e","2857"
"BZN|PT","29.01.2017 11:00 - 29.01.2017 12:00 (CET/CEST)","0","186","210","101","187","n/e","2797"
"BZN|PT","29.01.2017 12:00 - 29.01.2017 13:00 (CET/CEST)","37","50","217","101","212","n/e","2748"
"BZN|PT","29.01.2017 13:00 - 29.01.2017 14:00 (CET/CEST)","39","2","194","60","193","n/e","2750"
"BZN|PT","29.01.2017 14:00 - 29.01.2017 15:00 (CET/CEST)","45","101","185","60","173","n/e","2784"
"BZN|PT","29.01.2017 15:00 - 29.01.2017 16:00 (CET/CEST)","0","636","202","85","120","n/e","2787"
"BZN|PT","29.01.2017 16:00 - 29.01.2017 17:00 (CET/CEST)","0","958","202","83","69","n/e","2660"
"BZN|PT","29.01.2017 17:00 - 29.01.2017 18:00 (CET/CEST)","0","226","206","123","37","n/e","2369"
"BZN|PT","29.01.2017 18:00 - 29.01.2017 19:00 (CET/CEST)","204","8","300","307","9","n/e","2196"
"BZN|PT","29.01.2017 19:00 - 29.01.2017 20:00 (CET/CEST)","1075","1","562","963","0","n/e","1949"
"BZN|PT","29.01.2017 20:00 - 29.01.2017 21:00 (CET/CEST)","1251","1","1011","1112","0","n/e","1702"
"BZN|PT","29.01.2017 21:00 - 29.01.2017 22:00 (CET/CEST)","1191","1","1023","1113","0","n/e","1563"
"BZN|PT","29.01.2017 22:00 - 29.01.2017 23:00 (CET/CEST)","957","1","800","430","0","n/e","1602"
"BZN|PT","29.01.2017 23:00 - 30.01.2017 00:00 (CET/CEST)","139","82","428","141","0","n/e","1769"
"BZN|PT","30.01.2017 00:00 - 30.01.2017 01:00 (CET/CEST)","0","897","454","6","0","n/e","1977"
"BZN|PT","30.01.2017 01:00 - 30.01.2017 02:00 (CET/CEST)","0","1329","515","4","0","n/e","2039"
"BZN|PT","30.01.2017 02:00 - 30.01.2017 03:00 (CET/CEST)","0","1237","437","6","0","n/e","1892"
"BZN|PT","30.01.2017 03:00 - 30.01.2017 04:00 (CET/CEST)","0","1375","461","69","0","n/e","1848"
"BZN|PT","30.01.2017 04:00 - 30.01.2017 05:00 (CET/CEST)","0","1370","371","66","0","n/e","1979"
"BZN|PT","30.01.2017 05:00 - 30.01.2017 06:00 (CET/CEST)","0","1324","427","84","0","n/e","2002"
"BZN|PT","30.01.2017 06:00 - 30.01.2017 07:00 (CET/CEST)","0","1009","432","92","0","n/e","1998"
"BZN|PT","30.01.2017 07:00 - 30.01.2017 08:00 (CET/CEST)","239","17","486","268","0","n/e","1909"
"BZN|PT","30.01.2017 08:00 - 30.01.2017 09:00 (CET/CEST)","902","1","571","379","1","n/e","1850"
"BZN|PT","30.01.2017 09:00 - 30.01.2017 10:00 (CET/CEST)","903","1","647","508","45","n/e","1747"
"BZN|PT","30.01.2017 10:00 - 30.01.2017 11:00 (CET/CEST)","832","0","710","515","121","n/e","1725"
"BZN|PT","30.01.2017 11:00 - 30.01.2017 12:00 (CET/CEST)","555","1","651","428","173","n/e","1943"
"BZN|PT","30.01.2017 12:00 - 30.01.2017 13:00 (CET/CEST)","151","2","586","342","207","n/e","2179"
"BZN|PT","30.01.2017 13:00 - 30.01.2017 14:00 (CET/CEST)","246","2","439","323","216","n/e","2267"
"BZN|PT","30.01.2017 14:00 - 30.01.2017 15:00 (CET/CEST)","91","2","401","304","216","n/e","2288"
"BZN|PT","30.01.2017 15:00 - 30.01.2017 16:00 (CET/CEST)","226","2","298","236","190","n/e","2157"
"BZN|PT","30.01.2017 16:00 - 30.01.2017 17:00 (CET/CEST)","188","7","287","248","155","n/e","2091"
"BZN|PT","30.01.2017 17:00 - 30.01.2017 18:00 (CET/CEST)","929","1","386","545","91","n/e","2036"
"BZN|PT","30.01.2017 18:00 - 30.01.2017 19:00 (CET/CEST)","1466","0","990","1033","13","n/e","2090"
"BZN|PT","30.01.2017 19:00 - 30.01.2017 20:00 (CET/CEST)","1427","1","1101","1079","0","n/e","2321"
"BZN|PT","30.01.2017 20:00 - 30.01.2017 21:00 (CET/CEST)","1363","1","805","1080","0","n/e","2592"
"BZN|PT","30.01.2017 21:00 - 30.01.2017 22:00 (CET/CEST)","1213","1","680","711","0","n/e","2720"
"BZN|PT","30.01.2017 22:00 - 30.01.2017 23:00 (CET/CEST)","730","1","459","444","0","n/e","2769"
"BZN|PT","30.01.2017 23:00 - 31.01.2017 00:00 (CET/CEST)","403","2","686","350","0","n/e","2695"
"BZN|PT","31.01.2017 00:00 - 31.01.2017 01:00 (CET/CEST)","126","11","543","261","0","n/e","2816"
"BZN|PT","31.01.2017 01:00 - 31.01.2017 02:00 (CET/CEST)","0","221","667","68","0","n/e","2906"
"BZN|PT","31.01.2017 02:00 - 31.01.2017 03:00 (CET/CEST)","0","579","537","150","0","n/e","2884"
"BZN|PT","31.01.2017 03:00 - 31.01.2017 04:00 (CET/CEST)","0","863","481","235","0","n/e","2844"
"BZN|PT","31.01.2017 04:00 - 31.01.2017 05:00 (CET/CEST)","0","866","415","199","0","n/e","2831"
"BZN|PT","31.01.2017 05:00 - 31.01.2017 06:00 (CET/CEST)","0","615","472","183","0","n/e","2849"
"BZN|PT","31.01.2017 06:00 - 31.01.2017 07:00 (CET/CEST)","18","70","501","196","0","n/e","2875"
"BZN|PT","31.01.2017 07:00 - 31.01.2017 08:00 (CET/CEST)","209","2","610","500","0","n/e","2945"
"BZN|PT","31.01.2017 08:00 - 31.01.2017 09:00 (CET/CEST)","519","1","651","549","0","n/e","2942"
"BZN|PT","31.01.2017 09:00 - 31.01.2017 10:00 (CET/CEST)","742","1","745","630","11","n/e","2961"
"BZN|PT","31.01.2017 10:00 - 31.01.2017 11:00 (CET/CEST)","875","1","707","743","33","n/e","2923"
"BZN|PT","31.01.2017 11:00 - 31.01.2017 12:00 (CET/CEST)","907","1","797","828","64","n/e","2583"
"BZN|PT","31.01.2017 12:00 - 31.01.2017 13:00 (CET/CEST)","1059","1","817","780","66","n/e","2255"
"BZN|PT","31.01.2017 13:00 - 31.01.2017 14:00 (CET/CEST)","1060","1","787","825","61","n/e","1934"
"BZN|PT","31.01.2017 14:00 - 31.01.2017 15:00 (CET/CEST)","606","1","767","812","52","n/e","1731"
"BZN|PT","31.01.2017 15:00 - 31.01.2017 16:00 (CET/CEST)","783","1","732","742","48","n/e","1475"
"BZN|PT","31.01.2017 16:00 - 31.01.2017 17:00 (CET/CEST)","789","1","662","740","29","n/e","1337"
"BZN|PT","31.01.2017 17:00 - 31.01.2017 18:00 (CET/CEST)","696","1","861","893","14","n/e","1407"
"BZN|PT","31.01.2017 18:00 - 31.01.2017 19:00 (CET/CEST)","1092","1","994","1073","3","n/e","1560"
"BZN|PT","31.01.2017 19:00 - 31.01.2017 20:00 (CET/CEST)","1179","1","1300","1080","0","n/e","1754"
"BZN|PT","31.01.2017 20:00 - 31.01.2017 21:00 (CET/CEST)","1101","1","983","1058","0","n/e","1711"
"BZN|PT","31.01.2017 21:00 - 31.01.2017 22:00 (CET/CEST)","926","1","674","749","0","n/e","1500"
"BZN|PT","31.01.2017 22:00 - 31.01.2017 23:00 (CET/CEST)","536","2","630","548","0","n/e","1381"
"BZN|PT","31.01.2017 23:00 - 01.02.2017 00:00 (CET/CEST)","180","2","546","196","0","n/e","1317"
"BZN|PT","01.02.2017 00:00 - 01.02.2017 01:00 (CET/CEST)","28","142","451","146","0","n/e","1601"
"BZN|PT","01.02.2017 01:00 - 01.02.2017 02:00 (CET/CEST)","0","1138","486","90","0","n/e","1694"
"BZN|PT","01.02.2017 02:00 - 01.02.2017 03:00 (CET/CEST)","0","1233","474","92","0","n/e","1375"
"BZN|PT","01.02.2017 03:00 - 01.02.2017 04:00 (CET/CEST)","0","995","350","208","0","n/e","945"
"BZN|PT","01.02.2017 04:00 - 01.02.2017 05:00 (CET/CEST)","0","1037","321","200","0","n/e","860"
"BZN|PT","01.02.2017 05:00 - 01.02.2017 06:00 (CET/CEST)","0","1002","358","200","0","n/e","726"
"BZN|PT","01.02.2017 06:00 - 01.02.2017 07:00 (CET/CEST)","2","581","443","208","0","n/e","604"
"BZN|PT","01.02.2017 07:00 - 01.02.2017 08:00 (CET/CEST)","413","3","713","393","0","n/e","701"
"BZN|PT","01.02.2017 08:00 - 01.02.2017 09:00 (CET/CEST)","924","3","800","635","1","n/e","766"
"BZN|PT","01.02.2017 09:00 - 01.02.2017 10:00 (CET/CEST)","937","2","975","867","57","n/e","791"
"BZN|PT","01.02.2017 10:00 - 01.02.2017 11:00 (CET/CEST)","873","1","879","953","173","n/e","902"
"BZN|PT","01.02.2017 11:00 - 01.02.2017 12:00 (CET/CEST)","562","1","734","605","234","n/e","1220"
"BZN|PT","01.02.2017 12:00 - 01.02.2017 13:00 (CET/CEST)","391","3","692","394","233","n/e","1394"
"BZN|PT","01.02.2017 13:00 - 01.02.2017 14:00 (CET/CEST)","150","3","493","319","241","n/e","1465"
"BZN|PT","01.02.2017 14:00 - 01.02.2017 15:00 (CET/CEST)","74","3","446","366","231","n/e","1570"
"BZN|PT","01.02.2017 15:00 - 01.02.2017 16:00 (CET/CEST)","0","4","230","93","201","n/e","1752"
"BZN|PT","01.02.2017 16:00 - 01.02.2017 17:00 (CET/CEST)","95","3","228","92","129","n/e","1916"
"BZN|PT","01.02.2017 17:00 - 01.02.2017 18:00 (CET/CEST)","64","4","242","106","51","n/e","2289"
"BZN|PT","01.02.2017 18:00 - 01.02.2017 19:00 (CET/CEST)","344","3","543","410","4","n/e","2806"
"BZN|PT","01.02.2017 19:00 - 01.02.2017 20:00 (CET/CEST)","621","3","687","470","0","n/e","3326"
"BZN|PT","01.02.2017 20:00 - 01.02.2017 21:00 (CET/CEST)","301","4","736","204","0","n/e","3668"
"BZN|PT","01.02.2017 21:00 - 01.02.2017 22:00 (CET/CEST)","208","3","603","211","0","n/e","3809"
"BZN|PT","01.02.2017 22:00 - 01.02.2017 23:00 (CET/CEST)","175","4","524","90","0","n/e","3862"
"BZN|PT","01.02.2017 23:00 - 02.02.2017 00:00 (CET/CEST)","157","136","435","91","0","n/e","3929"
"BZN|PT","02.02.2017 00:00 - 02.02.2017 01:00 (CET/CEST)","5","770","517","76","0","n/e","3968"
"BZN|PT","02.02.2017 01:00 - 02.02.2017 02:00 (CET/CEST)","0","877","495","83","0","n/e","4013"
"BZN|PT","02.02.2017 02:00 - 02.02.2017 03:00 (CET/CEST)","0","899","443","79","0","n/e","4136"
"BZN|PT","02.02.2017 03:00 - 02.02.2017 04:00 (CET/CEST)","0","1174","387","79","0","n/e","4150"
"BZN|PT","02.02.2017 04:00 - 02.02.2017 05:00 (CET/CEST)","0","1105","373","85","0","n/e","4118"
"BZN|PT","02.02.2017 05:00 - 02.02.2017 06:00 (CET/CEST)","0","1245","350","196","0","n/e","4210"
"BZN|PT","02.02.2017 06:00 - 02.02.2017 07:00 (CET/CEST)","0","1003","422","191","0","n/e","4188"
"BZN|PT","02.02.2017 07:00 - 02.02.2017 08:00 (CET/CEST)","233","21","501","110","0","n/e","4105"
"BZN|PT","02.02.2017 08:00 - 02.02.2017 09:00 (CET/CEST)","605","1","407","186","0","n/e","4116"
"BZN|PT","02.02.2017 09:00 - 02.02.2017 10:00 (CET/CEST)","988","1","529","192","14","n/e","4046"
"BZN|PT","02.02.2017 10:00 - 02.02.2017 11:00 (CET/CEST)","764","1","602","264","67","n/e","4014"
"BZN|PT","02.02.2017 11:00 - 02.02.2017 12:00 (CET/CEST)","684","1","648","211","104","n/e","4002"
"BZN|PT","02.02.2017 12:00 - 02.02.2017 13:00 (CET/CEST)","606","1","592","86","158","n/e","3942"
"BZN|PT","02.02.2017 13:00 - 02.02.2017 14:00 (CET/CEST)","138","2","429","78","150","n/e","4120"
"BZN|PT","02.02.2017 14:00 - 02.02.2017 15:00 (CET/CEST)","169","2","385","132","163","n/e","4045"
"BZN|PT","02.02.2017 15:00 - 02.02.2017 16:00 (CET/CEST)","124","12","528","103","152","n/e","3857"
"BZN|PT","02.02.2017 16:00 - 02.02.2017 17:00 (CET/CEST)","105","160","484","118","116","n/e","3380"
"BZN|PT","02.02.2017 17:00 - 02.02.2017 18:00 (CET/CEST)","417","2","660","195","68","n/e","2813"
"BZN|PT","02.02.2017 18:00 - 02.02.2017 19:00 (CET/CEST)","456","1","563","231","14","n/e","2621"
"BZN|PT","02.02.2017 19:00 - 02.02.2017 20:00 (CET/CEST)","928","1","721","385","0","n/e","2564"
"BZN|PT","02.02.2017 20:00 - 02.02.2017 21:00 (CET/CEST)","1349","0","829","348","0","n/e","2504"
"BZN|PT","02.02.2017 21:00 - 02.02.2017 22:00 (CET/CEST)","1294","1","851","481","0","n/e","2829"
"BZN|PT","02.02.2017 22:00 - 02.02.2017 23:00 (CET/CEST)","855","1","785","369","0","n/e","3237"
"BZN|PT","02.02.2017 23:00 - 03.02.2017 00:00 (CET/CEST)","156","2","546","171","0","n/e","3734"
"BZN|PT","03.02.2017 00:00 - 03.02.2017 01:00 (CET/CEST)","0","185","427","117","0","n/e","3920"
"BZN|PT","03.02.2017 01:00 - 03.02.2017 02:00 (CET/CEST)","0","899","432","94","0","n/e","3973"
"BZN|PT","03.02.2017 02:00 - 03.02.2017 03:00 (CET/CEST)","0","685","247","91","0","n/e","3848"
"BZN|PT","03.02.2017 03:00 - 03.02.2017 04:00 (CET/CEST)","0","369","238","91","0","n/e","3374"
"BZN|PT","03.02.2017 04:00 - 03.02.2017 05:00 (CET/CEST)","0","218","232","89","0","n/e","2999"
"BZN|PT","03.02.2017 05:00 - 03.02.2017 06:00 (CET/CEST)","18","147","210","93","0","n/e","3148"
"BZN|PT","03.02.2017 06:00 - 03.02.2017 07:00 (CET/CEST)","331","6","415","403","0","n/e","3192"
"BZN|PT","03.02.2017 07:00 - 03.02.2017 08:00 (CET/CEST)","875","1","718","421","0","n/e","3542"
"BZN|PT","03.02.2017 08:00 - 03.02.2017 09:00 (CET/CEST)","957","1","562","475","0","n/e","3783"
"BZN|PT","03.02.2017 09:00 - 03.02.2017 10:00 (CET/CEST)","1254","0","766","506","19","n/e","3754"
"BZN|PT","03.02.2017 10:00 - 03.02.2017 11:00 (CET/CEST)","1170","0","899","564","77","n/e","3641"
"BZN|PT","03.02.2017 11:00 - 03.02.2017 12:00 (CET/CEST)","954","1","1026","633","118","n/e","3488"
"BZN|PT","03.02.2017 12:00 - 03.02.2017 13:00 (CET/CEST)","604","1","790","544","115","n/e","3478"
"BZN|PT","03.02.2017 13:00 - 03.02.2017 14:00 (CET/CEST)","565","3","744","573","85","n/e","3601"
"BZN|PT","03.02.2017 14:00 - 03.02.2017 15:00 (CET/CEST)","583","3","636","568","81","n/e","3815"
"BZN|PT","03.02.2017 15:00 - 03.02.2017 16:00 (CET/CEST)","240","4","399","381","56","n/e","3958"
"BZN|PT","03.02.2017 16:00 - 03.02.2017 17:00 (CET/CEST)","229","4","353","407","44","n/e","4012"
"BZN|PT","03.02.2017 17:00 - 03.02.2017 18:00 (CET/CEST)","437","3","613","1035","32","n/e","3825"
"BZN|PT","03.02.2017 18:00 - 03.02.2017 19:00 (CET/CEST)","783","1","776","1096","7","n/e","3665"
"BZN|PT","03.02.2017 19:00 - 03.02.2017 20:00 (CET/CEST)","1147","0","925","1141","0","n/e","3461"
"BZN|PT","03.02.2017 20:00 - 03.02.2017 21:00 (CET/CEST)","504","1","823","1090","0","n/e","3438"
"BZN|PT","03.02.2017 21:00 - 03.02.2017 22:00 (CET/CEST)","473","2","808","820","0","n/e","3373"
"BZN|PT","03.02.2017 22:00 - 03.02.2017 23:00 (CET/CEST)","477","2","906","597","0","n/e","3264"
"BZN|PT","03.02.2017 23:00 - 04.02.2017 00:00 (CET/CEST)","399","4","865","590","0","n/e","3188"
"BZN|PT","04.02.2017 00:00 - 04.02.2017 01:00 (CET/CEST)","351","4","727","462","0","n/e","3292"
"BZN|PT","04.02.2017 01:00 - 04.02.2017 02:00 (CET/CEST)","58","52","750","233","0","n/e","3558"
"BZN|PT","04.02.2017 02:00 - 04.02.2017 03:00 (CET/CEST)","192","388","588","208","0","n/e","3620"
"BZN|PT","04.02.2017 03:00 - 04.02.2017 04:00 (CET/CEST)","278","575","535","216","0","n/e","3652"
"BZN|PT","04.02.2017 04:00 - 04.02.2017 05:00 (CET/CEST)","525","157","686","183","0","n/e","3527"
"BZN|PT","04.02.2017 05:00 - 04.02.2017 06:00 (CET/CEST)","540","427","799","328","0","n/e","3424"
"BZN|PT","04.02.2017 06:00 - 04.02.2017 07:00 (CET/CEST)","541","505","943","436","0","n/e","3372"
"BZN|PT","04.02.2017 07:00 - 04.02.2017 08:00 (CET/CEST)","540","77","1106","420","0","n/e","3332"
"BZN|PT","04.02.2017 08:00 - 04.02.2017 09:00 (CET/CEST)","582","125","976","440","0","n/e","3403"
"BZN|PT","04.02.2017 09:00 - 04.02.2017 10:00 (CET/CEST)","539","79","950","487","9","n/e","3456"
"BZN|PT","04.02.2017 10:00 - 04.02.2017 11:00 (CET/CEST)","621","68","907","543","39","n/e","3639"
"BZN|PT","04.02.2017 11:00 - 04.02.2017 12:00 (CET/CEST)","761","67","802","529","80","n/e","3795"
"BZN|PT","04.02.2017 12:00 - 04.02.2017 13:00 (CET/CEST)","784","67","865","522","121","n/e","3909"
"BZN|PT","04.02.2017 13:00 - 04.02.2017 14:00 (CET/CEST)","763","66","914","567","110","n/e","3955"
"BZN|PT","04.02.2017 14:00 - 04.02.2017 15:00 (CET/CEST)","692","66","877","549","76","n/e","3935"
"BZN|PT","04.02.2017 15:00 - 04.02.2017 16:00 (CET/CEST)","550","66","773","496","47","n/e","4028"
"BZN|PT","04.02.2017 16:00 - 04.02.2017 17:00 (CET/CEST)","559","58","658","371","41","n/e","4033"
"BZN|PT","04.02.2017 17:00 - 04.02.2017 18:00 (CET/CEST)","559","55","710","446","27","n/e","3976"
"BZN|PT","04.02.2017 18:00 - 04.02.2017 19:00 (CET/CEST)","761","87","638","494","7","n/e","3935"
"BZN|PT","04.02.2017 19:00 - 04.02.2017 20:00 (CET/CEST)","1018","51","801","618","0","n/e","3991"
"BZN|PT","04.02.2017 20:00 - 04.02.2017 21:00 (CET/CEST)","1046","51","852","642","0","n/e","4061"
"BZN|PT","04.02.2017 21:00 - 04.02.2017 22:00 (CET/CEST)","565","51","908","482","0","n/e","4033"
"BZN|PT","04.02.2017 22:00 - 04.02.2017 23:00 (CET/CEST)","579","54","880","360","0","n/e","4157"
"BZN|PT","04.02.2017 23:00 - 05.02.2017 00:00 (CET/CEST)","539","306","915","373","0","n/e","4236"
"BZN|PT","05.02.2017 00:00 - 05.02.2017 01:00 (CET/CEST)","513","627","1097","390","0","n/e","4193"
"BZN|PT","05.02.2017 01:00 - 05.02.2017 02:00 (CET/CEST)","513","705","995","281","0","n/e","4004"
"BZN|PT","05.02.2017 02:00 - 05.02.2017 03:00 (CET/CEST)","509","704","1013","279","0","n/e","3914"
"BZN|PT","05.02.2017 03:00 - 05.02.2017 04:00 (CET/CEST)","509","793","839","339","0","n/e","3896"
"BZN|PT","05.02.2017 04:00 - 05.02.2017 05:00 (CET/CEST)","509","805","803","392","0","n/e","3893"
"BZN|PT","05.02.2017 05:00 - 05.02.2017 06:00 (CET/CEST)","509","861","715","398","0","n/e","3807"
"BZN|PT","05.02.2017 06:00 - 05.02.2017 07:00 (CET/CEST)","510","755","765","485","0","n/e","3848"
"BZN|PT","05.02.2017 07:00 - 05.02.2017 08:00 (CET/CEST)","514","868","820","439","0","n/e","4011"
"BZN|PT","05.02.2017 08:00 - 05.02.2017 09:00 (CET/CEST)","523","833","789","428","1","n/e","3962"
"BZN|PT","05.02.2017 09:00 - 05.02.2017 10:00 (CET/CEST)","513","652","869","531","65","n/e","3946"
"BZN|PT","05.02.2017 10:00 - 05.02.2017 11:00 (CET/CEST)","567","597","867","577","191","n/e","3864"
"BZN|PT","05.02.2017 11:00 - 05.02.2017 12:00 (CET/CEST)","599","471","949","578","250","n/e","3827"
"BZN|PT","05.02.2017 12:00 - 05.02.2017 13:00 (CET/CEST)","566","615","926","554","275","n/e","3914"
"BZN|PT","05.02.2017 13:00 - 05.02.2017 14:00 (CET/CEST)","590","575","940","544","295","n/e","3778"
