"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","03.03.2015 23:00 - 04.03.2015 00:00 (CET/CEST)","243","1","1928","128","0","n/e","1190"
"BZN|PT","04.03.2015 00:00 - 04.03.2015 01:00 (CET/CEST)","233","2","1855","103","0","n/e","1220"
"BZN|PT","04.03.2015 01:00 - 04.03.2015 02:00 (CET/CEST)","5","6","1830","41","0","n/e","1301"
"BZN|PT","04.03.2015 02:00 - 04.03.2015 03:00 (CET/CEST)","0","50","1655","18","0","n/e","1416"
"BZN|PT","04.03.2015 03:00 - 04.03.2015 04:00 (CET/CEST)","0","578","1613","18","0","n/e","1792"
"BZN|PT","04.03.2015 04:00 - 04.03.2015 05:00 (CET/CEST)","0","872","1676","18","0","n/e","2071"
"BZN|PT","04.03.2015 05:00 - 04.03.2015 06:00 (CET/CEST)","0","888","1666","18","0","n/e","2216"
"BZN|PT","04.03.2015 06:00 - 04.03.2015 07:00 (CET/CEST)","0","702","1693","19","0","n/e","2365"
"BZN|PT","04.03.2015 07:00 - 04.03.2015 08:00 (CET/CEST)","89","266","1946","31","0","n/e","2334"
"BZN|PT","04.03.2015 08:00 - 04.03.2015 09:00 (CET/CEST)","440","6","2090","81","15","n/e","2356"
"BZN|PT","04.03.2015 09:00 - 04.03.2015 10:00 (CET/CEST)","799","1","2109","125","89","n/e","2248"
"BZN|PT","04.03.2015 10:00 - 04.03.2015 11:00 (CET/CEST)","630","1","2056","127","185","n/e","2021"
"BZN|PT","04.03.2015 11:00 - 04.03.2015 12:00 (CET/CEST)","302","1","2104","49","225","n/e","1871"
"BZN|PT","04.03.2015 12:00 - 04.03.2015 13:00 (CET/CEST)","273","2","2123","58","272","n/e","1563"
"BZN|PT","04.03.2015 13:00 - 04.03.2015 14:00 (CET/CEST)","82","9","1956","44","298","n/e","1366"
"BZN|PT","04.03.2015 14:00 - 04.03.2015 15:00 (CET/CEST)","0","453","1901","43","308","n/e","1331"
"BZN|PT","04.03.2015 15:00 - 04.03.2015 16:00 (CET/CEST)","0","516","2017","43","286","n/e","1167"
"BZN|PT","04.03.2015 16:00 - 04.03.2015 17:00 (CET/CEST)","1","372","2117","43","240","n/e","970"
"BZN|PT","04.03.2015 17:00 - 04.03.2015 18:00 (CET/CEST)","153","395","2038","43","159","n/e","1040"
"BZN|PT","04.03.2015 18:00 - 04.03.2015 19:00 (CET/CEST)","217","114","2033","188","53","n/e","1249"
"BZN|PT","04.03.2015 19:00 - 04.03.2015 20:00 (CET/CEST)","795","1","2054","221","2","n/e","1596"
"BZN|PT","04.03.2015 20:00 - 04.03.2015 21:00 (CET/CEST)","1041","1","2070","597","0","n/e","2090"
"BZN|PT","04.03.2015 21:00 - 04.03.2015 22:00 (CET/CEST)","721","1","2125","400","0","n/e","2492"
"BZN|PT","04.03.2015 22:00 - 04.03.2015 23:00 (CET/CEST)","482","1","2104","132","0","n/e","2826"
"BZN|PT","04.03.2015 23:00 - 05.03.2015 00:00 (CET/CEST)","223","118","1989","32","0","n/e","3003"
"BZN|PT","05.03.2015 00:00 - 05.03.2015 01:00 (CET/CEST)","0","350","1730","12","0","n/e","2998"
"BZN|PT","05.03.2015 01:00 - 05.03.2015 02:00 (CET/CEST)","0","283","1462","0","0","n/e","2972"
"BZN|PT","05.03.2015 02:00 - 05.03.2015 03:00 (CET/CEST)","0","418","1265","0","0","n/e","3145"
"BZN|PT","05.03.2015 03:00 - 05.03.2015 04:00 (CET/CEST)","0","880","1171","0","0","n/e","3549"
"BZN|PT","05.03.2015 04:00 - 05.03.2015 05:00 (CET/CEST)","0","978","1180","0","0","n/e","3645"
"BZN|PT","05.03.2015 05:00 - 05.03.2015 06:00 (CET/CEST)","0","930","1192","0","0","n/e","3676"
"BZN|PT","05.03.2015 06:00 - 05.03.2015 07:00 (CET/CEST)","0","968","1429","4","0","n/e","3847"
"BZN|PT","05.03.2015 07:00 - 05.03.2015 08:00 (CET/CEST)","6","549","1845","83","0","n/e","3762"
"BZN|PT","05.03.2015 08:00 - 05.03.2015 09:00 (CET/CEST)","97","195","1853","90","28","n/e","3787"
"BZN|PT","05.03.2015 09:00 - 05.03.2015 10:00 (CET/CEST)","375","3","1950","189","145","n/e","3734"
"BZN|PT","05.03.2015 10:00 - 05.03.2015 11:00 (CET/CEST)","258","1","1903","178","247","n/e","3661"
"BZN|PT","05.03.2015 11:00 - 05.03.2015 12:00 (CET/CEST)","131","1","1912","149","308","n/e","3542"
"BZN|PT","05.03.2015 12:00 - 05.03.2015 13:00 (CET/CEST)","293","1","1865","142","332","n/e","3292"
"BZN|PT","05.03.2015 13:00 - 05.03.2015 14:00 (CET/CEST)","275","33","2017","144","332","n/e","3062"
"BZN|PT","05.03.2015 14:00 - 05.03.2015 15:00 (CET/CEST)","159","306","1908","136","327","n/e","2778"
"BZN|PT","05.03.2015 15:00 - 05.03.2015 16:00 (CET/CEST)","162","277","2035","97","310","n/e","2439"
"BZN|PT","05.03.2015 16:00 - 05.03.2015 17:00 (CET/CEST)","154","245","2040","99","266","n/e","2126"
"BZN|PT","05.03.2015 17:00 - 05.03.2015 18:00 (CET/CEST)","170","97","1986","132","197","n/e","1916"
"BZN|PT","05.03.2015 18:00 - 05.03.2015 19:00 (CET/CEST)","347","1","1982","135","70","n/e","1941"
"BZN|PT","05.03.2015 19:00 - 05.03.2015 20:00 (CET/CEST)","704","1","2006","373","2","n/e","2240"
"BZN|PT","05.03.2015 20:00 - 05.03.2015 21:00 (CET/CEST)","871","1","2130","722","0","n/e","2625"
"BZN|PT","05.03.2015 21:00 - 05.03.2015 22:00 (CET/CEST)","679","1","2057","317","0","n/e","2830"
"BZN|PT","05.03.2015 22:00 - 05.03.2015 23:00 (CET/CEST)","735","1","1974","277","0","n/e","2859"
"BZN|PT","05.03.2015 23:00 - 06.03.2015 00:00 (CET/CEST)","376","1","1847","80","0","n/e","2931"
"BZN|PT","06.03.2015 00:00 - 06.03.2015 01:00 (CET/CEST)","41","48","1668","29","0","n/e","2921"
"BZN|PT","06.03.2015 01:00 - 06.03.2015 02:00 (CET/CEST)","0","449","1442","16","0","n/e","2830"
"BZN|PT","06.03.2015 02:00 - 06.03.2015 03:00 (CET/CEST)","0","529","1332","0","0","n/e","2794"
"BZN|PT","06.03.2015 03:00 - 06.03.2015 04:00 (CET/CEST)","0","464","1392","0","0","n/e","2507"
"BZN|PT","06.03.2015 04:00 - 06.03.2015 05:00 (CET/CEST)","0","547","1340","0","0","n/e","2367"
"BZN|PT","06.03.2015 05:00 - 06.03.2015 06:00 (CET/CEST)","0","586","1385","0","0","n/e","2327"
"BZN|PT","06.03.2015 06:00 - 06.03.2015 07:00 (CET/CEST)","93","21","1651","2","0","n/e","2115"
"BZN|PT","06.03.2015 07:00 - 06.03.2015 08:00 (CET/CEST)","402","3","1915","186","0","n/e","2013"
"BZN|PT","06.03.2015 08:00 - 06.03.2015 09:00 (CET/CEST)","556","2","2017","309","39","n/e","2158"
"BZN|PT","06.03.2015 09:00 - 06.03.2015 10:00 (CET/CEST)","989","0","2084","467","167","n/e","2062"
"BZN|PT","06.03.2015 10:00 - 06.03.2015 11:00 (CET/CEST)","939","0","2138","522","261","n/e","1813"
"BZN|PT","06.03.2015 11:00 - 06.03.2015 12:00 (CET/CEST)","713","1","2200","531","312","n/e","1420"
"BZN|PT","06.03.2015 12:00 - 06.03.2015 13:00 (CET/CEST)","489","1","2223","343","335","n/e","1163"
"BZN|PT","06.03.2015 13:00 - 06.03.2015 14:00 (CET/CEST)","608","1","2271","240","342","n/e","844"
"BZN|PT","06.03.2015 14:00 - 06.03.2015 15:00 (CET/CEST)","315","2","2038","225","338","n/e","669"
"BZN|PT","06.03.2015 15:00 - 06.03.2015 16:00 (CET/CEST)","1","4","1965","123","321","n/e","439"
"BZN|PT","06.03.2015 16:00 - 06.03.2015 17:00 (CET/CEST)","0","3","1862","131","281","n/e","369"
"BZN|PT","06.03.2015 17:00 - 06.03.2015 18:00 (CET/CEST)","14","4","1881","207","214","n/e","293"
"BZN|PT","06.03.2015 18:00 - 06.03.2015 19:00 (CET/CEST)","501","0","1996","517","92","n/e","286"
"BZN|PT","06.03.2015 19:00 - 06.03.2015 20:00 (CET/CEST)","913","0","2140","919","4","n/e","551"
"BZN|PT","06.03.2015 20:00 - 06.03.2015 21:00 (CET/CEST)","894","0","2154","990","0","n/e","934"
"BZN|PT","06.03.2015 21:00 - 06.03.2015 22:00 (CET/CEST)","710","0","2135","553","0","n/e","1284"
"BZN|PT","06.03.2015 22:00 - 06.03.2015 23:00 (CET/CEST)","673","0","2101","424","0","n/e","1519"
"BZN|PT","06.03.2015 23:00 - 07.03.2015 00:00 (CET/CEST)","400","1","1971","269","0","n/e","1557"
"BZN|PT","07.03.2015 00:00 - 07.03.2015 01:00 (CET/CEST)","171","1","1832","184","0","n/e","1485"
"BZN|PT","07.03.2015 01:00 - 07.03.2015 02:00 (CET/CEST)","62","2","1603","73","0","n/e","1229"
"BZN|PT","07.03.2015 02:00 - 07.03.2015 03:00 (CET/CEST)","0","2","1463","73","0","n/e","1153"
"BZN|PT","07.03.2015 03:00 - 07.03.2015 04:00 (CET/CEST)","0","113","1263","2","0","n/e","1153"
"BZN|PT","07.03.2015 04:00 - 07.03.2015 05:00 (CET/CEST)","71","227","1125","0","0","n/e","1222"
"BZN|PT","07.03.2015 05:00 - 07.03.2015 06:00 (CET/CEST)","0","429","1337","0","0","n/e","1299"
"BZN|PT","07.03.2015 06:00 - 07.03.2015 07:00 (CET/CEST)","0","268","1490","2","0","n/e","1267"
"BZN|PT","07.03.2015 07:00 - 07.03.2015 08:00 (CET/CEST)","1","5","1613","102","0","n/e","1207"
"BZN|PT","07.03.2015 08:00 - 07.03.2015 09:00 (CET/CEST)","79","11","1915","209","40","n/e","1074"
"BZN|PT","07.03.2015 09:00 - 07.03.2015 10:00 (CET/CEST)","622","1","2150","384","168","n/e","870"
"BZN|PT","07.03.2015 10:00 - 07.03.2015 11:00 (CET/CEST)","322","1","2125","267","259","n/e","691"
"BZN|PT","07.03.2015 11:00 - 07.03.2015 12:00 (CET/CEST)","225","1","2045","268","309","n/e","585"
"BZN|PT","07.03.2015 12:00 - 07.03.2015 13:00 (CET/CEST)","46","1","2059","437","331","n/e","540"
"BZN|PT","07.03.2015 13:00 - 07.03.2015 14:00 (CET/CEST)","25","2","2075","450","338","n/e","484"
"BZN|PT","07.03.2015 14:00 - 07.03.2015 15:00 (CET/CEST)","0","86","2042","349","334","n/e","398"
"BZN|PT","07.03.2015 15:00 - 07.03.2015 16:00 (CET/CEST)","0","52","2002","168","315","n/e","257"
"BZN|PT","07.03.2015 16:00 - 07.03.2015 17:00 (CET/CEST)","0","59","1946","154","276","n/e","129"
"BZN|PT","07.03.2015 17:00 - 07.03.2015 18:00 (CET/CEST)","2","108","1967","149","210","n/e","88"
"BZN|PT","07.03.2015 18:00 - 07.03.2015 19:00 (CET/CEST)","194","1","1938","167","92","n/e","75"
"BZN|PT","07.03.2015 19:00 - 07.03.2015 20:00 (CET/CEST)","762","1","2062","1124","4","n/e","88"
"BZN|PT","07.03.2015 20:00 - 07.03.2015 21:00 (CET/CEST)","1086","0","2089","1139","0","n/e","111"
"BZN|PT","07.03.2015 21:00 - 07.03.2015 22:00 (CET/CEST)","999","0","2171","1016","0","n/e","151"
"BZN|PT","07.03.2015 22:00 - 07.03.2015 23:00 (CET/CEST)","841","0","2183","669","0","n/e","218"
"BZN|PT","07.03.2015 23:00 - 08.03.2015 00:00 (CET/CEST)","375","1","2089","459","0","n/e","307"
"BZN|PT","08.03.2015 00:00 - 08.03.2015 01:00 (CET/CEST)","192","1","2008","152","0","n/e","304"
"BZN|PT","08.03.2015 01:00 - 08.03.2015 02:00 (CET/CEST)","19","32","1814","27","0","n/e","307"
"BZN|PT","08.03.2015 02:00 - 08.03.2015 03:00 (CET/CEST)","0","247","1486","0","0","n/e","305"
"BZN|PT","08.03.2015 03:00 - 08.03.2015 04:00 (CET/CEST)","0","408","1315","0","0","n/e","350"
"BZN|PT","08.03.2015 04:00 - 08.03.2015 05:00 (CET/CEST)","0","638","1305","0","0","n/e","406"
"BZN|PT","08.03.2015 05:00 - 08.03.2015 06:00 (CET/CEST)","0","574","1225","0","0","n/e","478"
"BZN|PT","08.03.2015 06:00 - 08.03.2015 07:00 (CET/CEST)","0","516","1464","0","0","n/e","592"
"BZN|PT","08.03.2015 07:00 - 08.03.2015 08:00 (CET/CEST)","0","600","1651","2","0","n/e","706"
"BZN|PT","08.03.2015 08:00 - 08.03.2015 09:00 (CET/CEST)","34","484","1926","49","41","n/e","738"
"BZN|PT","08.03.2015 09:00 - 08.03.2015 10:00 (CET/CEST)","58","509","1914","113","165","n/e","722"
"BZN|PT","08.03.2015 10:00 - 08.03.2015 11:00 (CET/CEST)","24","161","2003","136","255","n/e","583"
"BZN|PT","08.03.2015 11:00 - 08.03.2015 12:00 (CET/CEST)","10","6","1968","186","303","n/e","506"
"BZN|PT","08.03.2015 12:00 - 08.03.2015 13:00 (CET/CEST)","53","155","1927","185","327","n/e","559"
"BZN|PT","08.03.2015 13:00 - 08.03.2015 14:00 (CET/CEST)","2","268","1889","119","335","n/e","698"
"BZN|PT","08.03.2015 14:00 - 08.03.2015 15:00 (CET/CEST)","0","589","1817","54","329","n/e","669"
"BZN|PT","08.03.2015 15:00 - 08.03.2015 16:00 (CET/CEST)","0","955","1776","58","313","n/e","616"
"BZN|PT","08.03.2015 16:00 - 08.03.2015 17:00 (CET/CEST)","0","979","1724","52","273","n/e","669"
"BZN|PT","08.03.2015 17:00 - 08.03.2015 18:00 (CET/CEST)","1","1010","1685","55","209","n/e","741"
"BZN|PT","08.03.2015 18:00 - 08.03.2015 19:00 (CET/CEST)","65","91","2014","180","93","n/e","649"
"BZN|PT","08.03.2015 19:00 - 08.03.2015 20:00 (CET/CEST)","294","38","1991","180","5","n/e","743"
"BZN|PT","08.03.2015 20:00 - 08.03.2015 21:00 (CET/CEST)","986","1","2098","213","0","n/e","901"
"BZN|PT","08.03.2015 21:00 - 08.03.2015 22:00 (CET/CEST)","1005","0","1944","202","0","n/e","927"
"BZN|PT","08.03.2015 22:00 - 08.03.2015 23:00 (CET/CEST)","419","1","1895","88","0","n/e","918"
"BZN|PT","08.03.2015 23:00 - 09.03.2015 00:00 (CET/CEST)","265","3","1830","75","0","n/e","853"
"BZN|PT","09.03.2015 00:00 - 09.03.2015 01:00 (CET/CEST)","0","188","1513","10","0","n/e","779"
"BZN|PT","09.03.2015 01:00 - 09.03.2015 02:00 (CET/CEST)","0","417","1440","0","0","n/e","718"
"BZN|PT","09.03.2015 02:00 - 09.03.2015 03:00 (CET/CEST)","0","395","1379","0","0","n/e","757"
"BZN|PT","09.03.2015 03:00 - 09.03.2015 04:00 (CET/CEST)","0","673","1426","0","0","n/e","693"
"BZN|PT","09.03.2015 04:00 - 09.03.2015 05:00 (CET/CEST)","1","580","1560","0","0","n/e","566"
"BZN|PT","09.03.2015 05:00 - 09.03.2015 06:00 (CET/CEST)","78","7","1489","123","0","n/e","624"
"BZN|PT","09.03.2015 06:00 - 09.03.2015 07:00 (CET/CEST)","62","2","1458","131","0","n/e","848"
"BZN|PT","09.03.2015 07:00 - 09.03.2015 08:00 (CET/CEST)","188","1","1915","157","0","n/e","924"
"BZN|PT","09.03.2015 08:00 - 09.03.2015 09:00 (CET/CEST)","811","1","2032","451","32","n/e","938"
"BZN|PT","09.03.2015 09:00 - 09.03.2015 10:00 (CET/CEST)","729","0","2036","495","154","n/e","663"
"BZN|PT","09.03.2015 10:00 - 09.03.2015 11:00 (CET/CEST)","606","0","1960","276","245","n/e","353"
"BZN|PT","09.03.2015 11:00 - 09.03.2015 12:00 (CET/CEST)","341","1","1948","256","295","n/e","141"
"BZN|PT","09.03.2015 12:00 - 09.03.2015 13:00 (CET/CEST)","280","1","1999","203","322","n/e","49"
"BZN|PT","09.03.2015 13:00 - 09.03.2015 14:00 (CET/CEST)","122","91","2143","162","327","n/e","21"
"BZN|PT","09.03.2015 14:00 - 09.03.2015 15:00 (CET/CEST)","48","117","1973","155","324","n/e","47"
"BZN|PT","09.03.2015 15:00 - 09.03.2015 16:00 (CET/CEST)","42","116","1962","138","308","n/e","115"
"BZN|PT","09.03.2015 16:00 - 09.03.2015 17:00 (CET/CEST)","20","117","2009","73","273","n/e","144"
"BZN|PT","09.03.2015 17:00 - 09.03.2015 18:00 (CET/CEST)","105","110","1997","74","205","n/e","183"
"BZN|PT","09.03.2015 18:00 - 09.03.2015 19:00 (CET/CEST)","281","1","1841","284","91","n/e","219"
"BZN|PT","09.03.2015 19:00 - 09.03.2015 20:00 (CET/CEST)","1039","0","1947","924","5","n/e","251"
"BZN|PT","09.03.2015 20:00 - 09.03.2015 21:00 (CET/CEST)","1097","0","2057","961","0","n/e","271"
"BZN|PT","09.03.2015 21:00 - 09.03.2015 22:00 (CET/CEST)","938","0","2027","796","0","n/e","245"
"BZN|PT","09.03.2015 22:00 - 09.03.2015 23:00 (CET/CEST)","208","1","1932","213","0","n/e","250"
"BZN|PT","09.03.2015 23:00 - 10.03.2015 00:00 (CET/CEST)","128","1","1831","235","0","n/e","217"
"BZN|PT","10.03.2015 00:00 - 10.03.2015 01:00 (CET/CEST)","0","61","1603","94","0","n/e","181"
"BZN|PT","10.03.2015 01:00 - 10.03.2015 02:00 (CET/CEST)","0","156","1484","1","0","n/e","145"
"BZN|PT","10.03.2015 02:00 - 10.03.2015 03:00 (CET/CEST)","0","20","1168","0","0","n/e","119"
"BZN|PT","10.03.2015 03:00 - 10.03.2015 04:00 (CET/CEST)","0","20","1154","0","0","n/e","120"
"BZN|PT","10.03.2015 04:00 - 10.03.2015 05:00 (CET/CEST)","0","21","1097","0","0","n/e","110"
"BZN|PT","10.03.2015 05:00 - 10.03.2015 06:00 (CET/CEST)","0","27","1178","1","0","n/e","101"
"BZN|PT","10.03.2015 06:00 - 10.03.2015 07:00 (CET/CEST)","13","8","1486","47","0","n/e","81"
"BZN|PT","10.03.2015 07:00 - 10.03.2015 08:00 (CET/CEST)","289","8","1992","157","0","n/e","65"
"BZN|PT","10.03.2015 08:00 - 10.03.2015 09:00 (CET/CEST)","795","1","2067","727","38","n/e","50"
"BZN|PT","10.03.2015 09:00 - 10.03.2015 10:00 (CET/CEST)","847","1","2116","819","146","n/e","37"
"BZN|PT","10.03.2015 10:00 - 10.03.2015 11:00 (CET/CEST)","632","1","1943","517","231","n/e","24"
"BZN|PT","10.03.2015 11:00 - 10.03.2015 12:00 (CET/CEST)","277","1","1985","298","286","n/e","28"
"BZN|PT","10.03.2015 12:00 - 10.03.2015 13:00 (CET/CEST)","110","19","1939","328","313","n/e","44"
"BZN|PT","10.03.2015 13:00 - 10.03.2015 14:00 (CET/CEST)","47","20","2038","282","324","n/e","66"
"BZN|PT","10.03.2015 14:00 - 10.03.2015 15:00 (CET/CEST)","17","20","1927","201","326","n/e","112"
"BZN|PT","10.03.2015 15:00 - 10.03.2015 16:00 (CET/CEST)","17","20","1860","52","310","n/e","170"
"BZN|PT","10.03.2015 16:00 - 10.03.2015 17:00 (CET/CEST)","17","23","1805","91","273","n/e","264"
"BZN|PT","10.03.2015 17:00 - 10.03.2015 18:00 (CET/CEST)","37","26","1942","122","203","n/e","225"
"BZN|PT","10.03.2015 18:00 - 10.03.2015 19:00 (CET/CEST)","432","19","2132","380","87","n/e","201"
"BZN|PT","10.03.2015 19:00 - 10.03.2015 20:00 (CET/CEST)","1005","19","2229","1156","4","n/e","208"
"BZN|PT","10.03.2015 20:00 - 10.03.2015 21:00 (CET/CEST)","1128","0","2196","1251","0","n/e","157"
"BZN|PT","10.03.2015 21:00 - 10.03.2015 22:00 (CET/CEST)","896","0","2152","1183","0","n/e","127"
"BZN|PT","10.03.2015 22:00 - 10.03.2015 23:00 (CET/CEST)","582","1","2073","501","0","n/e","155"
"BZN|PT","10.03.2015 23:00 - 11.03.2015 00:00 (CET/CEST)","120","2","1929","236","0","n/e","229"
"BZN|PT","11.03.2015 00:00 - 11.03.2015 01:00 (CET/CEST)","0","109","1670","83","0","n/e","269"
"BZN|PT","11.03.2015 01:00 - 11.03.2015 02:00 (CET/CEST)","0","211","1549","22","0","n/e","304"
"BZN|PT","11.03.2015 02:00 - 11.03.2015 03:00 (CET/CEST)","0","234","1165","0","0","n/e","282"
"BZN|PT","11.03.2015 03:00 - 11.03.2015 04:00 (CET/CEST)","0","20","1030","0","0","n/e","239"
"BZN|PT","11.03.2015 04:00 - 11.03.2015 05:00 (CET/CEST)","0","120","1027","9","0","n/e","341"
"BZN|PT","11.03.2015 05:00 - 11.03.2015 06:00 (CET/CEST)","0","174","1078","9","0","n/e","346"
"BZN|PT","11.03.2015 06:00 - 11.03.2015 07:00 (CET/CEST)","30","122","1424","151","0","n/e","341"
"BZN|PT","11.03.2015 07:00 - 11.03.2015 08:00 (CET/CEST)","268","8","1735","177","0","n/e","462"
"BZN|PT","11.03.2015 08:00 - 11.03.2015 09:00 (CET/CEST)","355","1","1980","775","34","n/e","508"
"BZN|PT","11.03.2015 09:00 - 11.03.2015 10:00 (CET/CEST)","566","0","2159","988","123","n/e","318"
"BZN|PT","11.03.2015 10:00 - 11.03.2015 11:00 (CET/CEST)","175","8","2154","238","205","n/e","156"
"BZN|PT","11.03.2015 11:00 - 11.03.2015 12:00 (CET/CEST)","129","126","2108","207","285","n/e","56"
"BZN|PT","11.03.2015 12:00 - 11.03.2015 13:00 (CET/CEST)","3","233","2027","213","323","n/e","37"
"BZN|PT","11.03.2015 13:00 - 11.03.2015 14:00 (CET/CEST)","0","271","2029","154","330","n/e","47"
"BZN|PT","11.03.2015 14:00 - 11.03.2015 15:00 (CET/CEST)","0","366","2002","138","329","n/e","64"
"BZN|PT","11.03.2015 15:00 - 11.03.2015 16:00 (CET/CEST)","0","353","1880","71","311","n/e","82"
"BZN|PT","11.03.2015 16:00 - 11.03.2015 17:00 (CET/CEST)","0","428","1940","22","270","n/e","104"
"BZN|PT","11.03.2015 17:00 - 11.03.2015 18:00 (CET/CEST)","0","358","1888","11","206","n/e","186"
"BZN|PT","11.03.2015 18:00 - 11.03.2015 19:00 (CET/CEST)","2","229","1863","68","93","n/e","278"
"BZN|PT","11.03.2015 19:00 - 11.03.2015 20:00 (CET/CEST)","358","1","2145","385","5","n/e","309"
"BZN|PT","11.03.2015 20:00 - 11.03.2015 21:00 (CET/CEST)","702","1","2155","532","0","n/e","240"
"BZN|PT","11.03.2015 21:00 - 11.03.2015 22:00 (CET/CEST)","520","1","2146","684","0","n/e","151"
"BZN|PT","11.03.2015 22:00 - 11.03.2015 23:00 (CET/CEST)","346","1","2039","280","0","n/e","125"
"BZN|PT","11.03.2015 23:00 - 12.03.2015 00:00 (CET/CEST)","400","1","1814","187","0","n/e","140"
"BZN|PT","12.03.2015 00:00 - 12.03.2015 01:00 (CET/CEST)","86","13","1494","130","0","n/e","227"
"BZN|PT","12.03.2015 01:00 - 12.03.2015 02:00 (CET/CEST)","0","22","1357","98","0","n/e","260"
"BZN|PT","12.03.2015 02:00 - 12.03.2015 03:00 (CET/CEST)","70","22","1037","97","0","n/e","301"
"BZN|PT","12.03.2015 03:00 - 12.03.2015 04:00 (CET/CEST)","28","22","979","93","0","n/e","390"
"BZN|PT","12.03.2015 04:00 - 12.03.2015 05:00 (CET/CEST)","0","86","1021","78","0","n/e","537"
"BZN|PT","12.03.2015 05:00 - 12.03.2015 06:00 (CET/CEST)","0","210","1075","81","0","n/e","610"
"BZN|PT","12.03.2015 06:00 - 12.03.2015 07:00 (CET/CEST)","11","29","1449","209","0","n/e","603"
"BZN|PT","12.03.2015 07:00 - 12.03.2015 08:00 (CET/CEST)","611","1","1680","870","0","n/e","580"
"BZN|PT","12.03.2015 08:00 - 12.03.2015 09:00 (CET/CEST)","727","1","1976","1072","31","n/e","546"
"BZN|PT","12.03.2015 09:00 - 12.03.2015 10:00 (CET/CEST)","774","1","1979","1063","119","n/e","329"
"BZN|PT","12.03.2015 10:00 - 12.03.2015 11:00 (CET/CEST)","583","1","1972","709","199","n/e","239"
"BZN|PT","12.03.2015 11:00 - 12.03.2015 12:00 (CET/CEST)","358","1","1885","572","256","n/e","285"
"BZN|PT","12.03.2015 12:00 - 12.03.2015 13:00 (CET/CEST)","325","1","1747","522","304","n/e","253"
"BZN|PT","12.03.2015 13:00 - 12.03.2015 14:00 (CET/CEST)","260","1","1660","456","310","n/e","346"
"BZN|PT","12.03.2015 14:00 - 12.03.2015 15:00 (CET/CEST)","119","2","1678","356","304","n/e","589"
"BZN|PT","12.03.2015 15:00 - 12.03.2015 16:00 (CET/CEST)","57","6","1523","497","280","n/e","957"
"BZN|PT","12.03.2015 16:00 - 12.03.2015 17:00 (CET/CEST)","0","42","1461","151","224","n/e","1310"
"BZN|PT","12.03.2015 17:00 - 12.03.2015 18:00 (CET/CEST)","0","292","1473","98","144","n/e","1687"
"BZN|PT","12.03.2015 18:00 - 12.03.2015 19:00 (CET/CEST)","0","461","1484","209","47","n/e","2003"
"BZN|PT","12.03.2015 19:00 - 12.03.2015 20:00 (CET/CEST)","4","465","2003","675","3","n/e","2274"
"BZN|PT","12.03.2015 20:00 - 12.03.2015 21:00 (CET/CEST)","56","386","1998","800","0","n/e","2419"
"BZN|PT","12.03.2015 21:00 - 12.03.2015 22:00 (CET/CEST)","3","356","1699","420","0","n/e","2510"
"BZN|PT","12.03.2015 22:00 - 12.03.2015 23:00 (CET/CEST)","0","430","1605","439","0","n/e","2560"
"BZN|PT","12.03.2015 23:00 - 13.03.2015 00:00 (CET/CEST)","0","540","1529","344","0","n/e","2746"
"BZN|PT","13.03.2015 00:00 - 13.03.2015 01:00 (CET/CEST)","0","741","1130","25","0","n/e","3043"
"BZN|PT","13.03.2015 01:00 - 13.03.2015 02:00 (CET/CEST)","0","997","1041","0","0","n/e","3215"
"BZN|PT","13.03.2015 02:00 - 13.03.2015 03:00 (CET/CEST)","0","1069","696","0","0","n/e","3195"
"BZN|PT","13.03.2015 03:00 - 13.03.2015 04:00 (CET/CEST)","0","978","763","0","0","n/e","3116"
"BZN|PT","13.03.2015 04:00 - 13.03.2015 05:00 (CET/CEST)","0","764","646","0","0","n/e","2962"
"BZN|PT","13.03.2015 05:00 - 13.03.2015 06:00 (CET/CEST)","0","715","739","0","0","n/e","2957"
"BZN|PT","13.03.2015 06:00 - 13.03.2015 07:00 (CET/CEST)","0","335","1118","0","0","n/e","2962"
"BZN|PT","13.03.2015 07:00 - 13.03.2015 08:00 (CET/CEST)","0","188","1830","8","0","n/e","2892"
"BZN|PT","13.03.2015 08:00 - 13.03.2015 09:00 (CET/CEST)","135","77","1845","87","27","n/e","2825"
"BZN|PT","13.03.2015 09:00 - 13.03.2015 10:00 (CET/CEST)","152","15","2009","184","125","n/e","2541"
"BZN|PT","13.03.2015 10:00 - 13.03.2015 11:00 (CET/CEST)","93","50","2037","222","228","n/e","2179"
"BZN|PT","13.03.2015 11:00 - 13.03.2015 12:00 (CET/CEST)","105","33","1997","203","302","n/e","1928"
"BZN|PT","13.03.2015 12:00 - 13.03.2015 13:00 (CET/CEST)","336","1","1894","200","323","n/e","1797"
"BZN|PT","13.03.2015 13:00 - 13.03.2015 14:00 (CET/CEST)","305","43","1850","207","329","n/e","1710"
"BZN|PT","13.03.2015 14:00 - 13.03.2015 15:00 (CET/CEST)","237","250","1946","117","328","n/e","1672"
