" date";"pressure_msl";"temperature_c";"windspeed_100m"
2015-01-01;1035,69166666667;2,48333333333333;14,7375
2015-01-02;1038,01666666667;3,88333333333333;9,11666666666667
2015-01-03;1037,72083333333;6,05;3,92916666666667
2015-01-04;1033,89166666667;5,1375;8,90833333333333
2015-01-05;1028,91666666667;5,125;6,54166666666667
2015-01-06;1028,76666666667;1,82083333333333;8,66666666666667
2015-01-07;1032,5875;0,679166666666667;11,6625
2015-01-08;1039,125;0,9125;8,57083333333333
2015-01-09;1042,66666666667;2,8375;10,2416666666667
2015-01-10;1036,0625;6,32083333333333;5,20416666666667
2015-01-11;1033,11666666667;4,24166666666667;12,5583333333333
2015-01-12;1030,48333333333;4,04583333333333;12,6708333333333
2015-01-13;1026,33333333333;4,2625;17,75
2015-01-14;1026,675;5,42916666666667;12,7458333333333
2015-01-15;1016,3;5,48333333333333;33,4458333333333
2015-01-16;1018,79166666667;1,05416666666667;20,8166666666667
2015-01-17;1024,6;0,170833333333333;14,9208333333333
2015-01-18;1013,11666666667;1,8375;24,375
2015-01-19;1016,55416666667;0,629166666666667;29,6916666666667
2015-01-20;1013,45;0,654166666666667;16,5666666666667
2015-01-21;1015,575;-0,716666666666667;24,4916666666667
2015-01-22;1020,41666666667;2,44583333333333;26,9166666666667
2015-01-23;1026,3875;3,675;17,4666666666667
2015-01-24;1029,9625;2,64166666666667;21,4791666666667
2015-01-25;1030,78333333333;2,9625;22,8875
2015-01-26;1030,74166666667;2,81666666666667;18,8791666666667
2015-01-27;1030,68333333333;3,04166666666667;17,8333333333333
2015-01-28;1027,34166666667;3,875;17,075
2015-01-29;1019,00416666667;6,44166666666667;24,0791666666667
2015-01-30;1006,92083333333;8,12916666666667;42,9458333333333
2015-01-31;1006,78333333333;3,52083333333333;37,075
2015-02-01;1019,74583333333;0,4;24,3333333333333
2015-02-02;1012,40833333333;2,82916666666667;25,1083333333333
2015-02-03;1007,4375;2,92916666666667;30,7583333333333
2015-02-04;1013,175;-0,566666666666667;32,3416666666667
2015-02-05;1020,74166666667;-0,983333333333333;26,9208333333333
2015-02-06;1016,24583333333;-1,475;17,5
2015-02-07;1019,65416666667;-0,895833333333333;21,9958333333333
2015-02-08;1025,6875;0,1125;25,5541666666667
2015-02-09;1022,4375;1,92916666666667;22,8083333333333
2015-02-10;1021,98333333333;1,9125;14,3
2015-02-11;1020,06666666667;2,675;9,16666666666667
2015-02-12;1020,29583333333;4,0125;9,30416666666667
2015-02-13;1022,85;4,03333333333333;17,1625
2015-02-14;1019,875;5,67916666666667;22,4916666666667
2015-02-15;1017,45833333333;6,29583333333333;25,4875
2015-02-16;1023,34583333333;5,58333333333333;22,625
2015-02-17;1030,4875;3,03333333333333;43,6208333333333
2015-02-18;1032,63333333333;2,7375;26,65
2015-02-19;1030,00833333333;4,01666666666667;9,43333333333333
2015-02-20;1022,19166666667;4,76666666666667;13,2875
2015-02-21;1014,275;5,7;26,7833333333333
2015-02-22;1019,78333333333;4,47083333333333;23,3125
2015-02-23;1020,55;5,775;26,2875
2015-02-24;1030,34583333333;3,14583333333333;28,3916666666667
2015-02-25;1033,51666666667;3,98333333333333;27,7875
2015-02-26;1029,425;5,775;22,75
2015-02-27;1026,35;6,9375;23,0291666666667
2015-02-28;1027,1875;6,025;17,5208333333333
2015-03-01;1026,78333333333;8,8125;15,5458333333333
2015-03-02;1026,175;9,75;9,85416666666667
2015-03-03;1025,7375;8,82916666666667;8,7625
2015-03-04;1031,225;8,60833333333333;25,25
2015-03-05;1033,48333333333;5,59166666666667;30,5208333333333
2015-03-06;1029,775;7,04583333333333;11,8583333333333
2015-03-07;1027,77916666667;10,4708333333333;8,1
2015-03-08;1024,19583333333;10,9458333333333;16,5041666666667
2015-03-09;1024,52916666667;10,075;11,325
2015-03-10;1024,91666666667;11,4958333333333;7,02083333333333
2015-03-11;1025,02083333333;10,2541666666667;4,12083333333333
2015-03-12;1022,62916666667;8,49583333333333;11,7916666666667
2015-03-13;1023,87083333333;7,96666666666667;26,4458333333333
2015-03-14;1023,925;5,21666666666667;22,3833333333333
2015-03-15;1019,37916666667;4,54166666666667;14,7458333333333
2015-03-16;1016,6;5,1375;16,2833333333333
2015-03-17;1014,04166666667;4,75416666666667;23,4583333333333
2015-03-18;1016,475;5,25833333333333;10,9166666666667
2015-03-19;1014,22916666667;6,12083333333333;24,875
2015-03-20;1009,725;9,1;25,7625
2015-03-21;1009,12916666667;7,2125;22,6125
2015-03-22;1009,825;6,27916666666667;30,5666666666667
2015-03-23;1007,78333333333;3,5625;20,2416666666667
2015-03-24;1007,61666666667;5,05833333333333;38,0083333333333
2015-03-25;1015,53333333333;3,27916666666667;33,0333333333333
2015-03-26;1022,54583333333;5,375;22,2041666666667
2015-03-27;1028,57083333333;10,8625;20,2125
2015-03-28;1029,34166666667;10,8791666666667;14,8708333333333
2015-03-29;1029,16666666667;9,64166666666667;18,2458333333333
2015-03-30;1029,45833333333;10,5583333333333;15,5375
2015-03-31;1028,75416666667;12,2625;18,6333333333333
2015-04-01;1027,55;12,2291666666667;23,6583333333333
2015-04-02;1024,22916666667;12,2958333333333;15,2375
2015-04-03;1018,5;13,3208333333333;12,85
2015-04-04;1012,53333333333;12,3625;17,7666666666667
2015-04-05;1010,54166666667;12,5041666666667;11,725
2015-04-06;1013,83333333333;12,1333333333333;12,65
2015-04-07;1019,00833333333;12;17,0833333333333
2015-04-08;1022,41666666667;8,57083333333333;21,95
2015-04-09;1022,15;8,01666666666667;15,7208333333333
2015-04-10;1022,02083333333;8,95;11,2416666666667
2015-04-11;1023,69583333333;9,87083333333333;14,6916666666667
2015-04-12;1022,625;11,5083333333333;15,0458333333333
2015-04-13;1021,80416666667;12,3416666666667;18,2458333333333
2015-04-14;1017,37916666667;13,0416666666667;19,8708333333333
2015-04-15;1014,85416666667;10,2541666666667;14,3041666666667
2015-04-16;1016,875;9,175;14,275
2015-04-17;1018,05;9,2625;14,0875
2015-04-18;1016,6;6,79583333333333;17,075
2015-04-19;1017,87916666667;8,39166666666667;12,6333333333333
2015-04-20;1018,47916666667;10,7708333333333;12,2541666666667
2015-04-21;1016,66666666667;12,5166666666667;18,1375
2015-04-22;1019,075;9,93333333333333;15,3916666666667
2015-04-23;1018,50416666667;11,3833333333333;8,75
2015-04-24;1015,9375;9,17916666666667;9,92083333333333
2015-04-25;1013,8;10,2916666666667;24,7791666666667
2015-04-26;1009,06666666667;8,8875;20,2833333333333
2015-04-27;1015,95;8,50416666666667;18,0625
2015-04-28;1019,34583333333;8,9375;12,8791666666667
2015-04-29;1021,0875;8,53333333333333;14,2541666666667
2015-04-30;1021,00416666667;11,3916666666667;13,0875
2015-05-01;1018,275;11,6458333333333;15,5375
2015-05-02;1013,79166666667;15,2541666666667;20,2875
2015-05-03;1011,9125;12,2083333333333;19,4583333333333
2015-05-04;1005,69583333333;11,8166666666667;36,8333333333333
2015-05-05;1015,65416666667;8,45833333333333;16,2541666666667
2015-05-06;1019,20833333333;9,48333333333333;8,275
2015-05-07;1014,55416666667;13,5708333333333;23,7458333333333
2015-05-08;1021,075;12,75;17,5791666666667
2015-05-09;1024,00416666667;15,3083333333333;5,73333333333333
2015-05-10;1020,16666666667;18,2291666666667;10,0833333333333
2015-05-11;1019,1;19,0875;11,5875
2015-05-12;1020,40833333333;20,275;14,8708333333333
2015-05-13;1021,00833333333;20,1416666666667;17,0083333333333
2015-05-14;1020,95833333333;13,3083333333333;20,4958333333333
2015-05-15;1024,63333333333;12,2708333333333;29,5708333333333
2015-05-16;1025,86666666667;15,9708333333333;27,6375
2015-05-17;1021,025;17,3375;20,1083333333333
2015-05-18;1013,62916666667;17,5833333333333;16
2015-05-19;1014,56666666667;13,5791666666667;32,2041666666667
2015-05-20;1021,8125;11,525;25,8375
2015-05-21;1025,39583333333;12,6625;26,9416666666667
2015-05-22;1023,22083333333;12,8458333333333;28,175
2015-05-23;1018,70833333333;14,0416666666667;24,7833333333333
2015-05-24;1016,64583333333;14,8875;26,3083333333333
2015-05-25;1018,25416666667;16,1666666666667;18,0916666666667
2015-05-26;1018,80416666667;17,5208333333333;21,8833333333333
2015-05-27;1017,70833333333;18,4166666666667;18,4458333333333
2015-05-28;1015,45833333333;19,9208333333333;13,4208333333333
2015-05-29;1013,15416666667;20,1166666666667;13,7833333333333
2015-05-30;1017,18333333333;17,2333333333333;17,7
2015-05-31;1018,175;16,175;16,675
2015-06-01;1017,93333333333;16,8541666666667;12,925
2015-06-02;1018,2875;18,575;10,2875
2015-06-03;1018,5;21,4666666666667;7,5875
2015-06-04;1017,7125;21,9583333333333;13,9875
2015-06-05;1017,375;21,35;11,9458333333333
2015-06-06;1017,75833333333;22,3208333333333;10,6125
2015-06-07;1018,19166666667;22,3375;13,1083333333333
2015-06-08;1016,4375;22,9916666666667;12,5416666666667
2015-06-09;1014,59166666667;20,6291666666667;12,525
2015-06-10;1010,76666666667;17,975;19,4583333333333
2015-06-11;1011,57916666667;14,3791666666667;15,7333333333333
2015-06-12;1013,2125;10,975;13,7875
2015-06-13;1013,525;10,0375;14,7416666666667
2015-06-14;1014,04583333333;10,2;12,9875
2015-06-15;1018,22083333333;11,7708333333333;13,2083333333333
2015-06-16;1022,55;14,9666666666667;15,4
2015-06-17;1022,0875;17,3125;22,2416666666667
2015-06-18;1020,49166666667;18,5541666666667;20,7
2015-06-19;1018,54166666667;20,7166666666667;19,0916666666667
2015-06-20;1017,80416666667;21,775;16,3166666666667
2015-06-21;1016,7375;22,7791666666667;10,0708333333333
2015-06-22;1015,58333333333;20,1291666666667;13,075
2015-06-23;1016,35833333333;16,3708333333333;14,1708333333333
2015-06-24;1017,8375;18,4125;7,54166666666667
2015-06-25;1020,38333333333;21,0416666666667;10,2833333333333
2015-06-26;1021,28333333333;22,45;11,9291666666667
2015-06-27;1019,52916666667;23,8;10,975
2015-06-28;1018,6125;25,1916666666667;11,15
2015-06-29;1016,3875;26,3166666666667;14,2166666666667
2015-06-30;1013,6625;24,3541666666667;15,9333333333333
2015-07-01;1014,94166666667;18,5791666666667;14,7125
2015-07-02;1019,18333333333;18,1125;8,12083333333333
2015-07-03;1018,7;19,8458333333333;15,7333333333333
2015-07-04;1019,89583333333;20,5833333333333;11,7125
2015-07-05;1018,46666666667;21,5208333333333;10,1333333333333
2015-07-06;1016,84583333333;23,8166666666667;15,7375
2015-07-07;1017,6375;22,4291666666667;11,375
2015-07-08;1016,3875;23,8708333333333;13,8333333333333
2015-07-09;1015,26666666667;24,9208333333333;17,475
2015-07-10;1017,96666666667;20,5291666666667;15,5583333333333
2015-07-11;1020,225;20,925;14,3333333333333
2015-07-12;1019,13333333333;22,7875;9,4875
2015-07-13;1018,19583333333;24,8125;9,47916666666667
2015-07-14;1017,15833333333;25,2125;10,775
2015-07-15;1015,2625;24,675;12,5291666666667
2015-07-16;1015,66666666667;22,2041666666667;12,525
2015-07-17;1016,3875;22,95;11,375
2015-07-18;1017,45833333333;20,7416666666667;13,4583333333333
2015-07-19;1017,99166666667;20,325;12,3791666666667
2015-07-20;1015,6375;22,4416666666667;11,0458333333333
2015-07-21;1015,68333333333;22,0208333333333;12,1375
2015-07-22;1017,52916666667;22,55;16,3375
2015-07-23;1016,03333333333;22,0541666666667;16,1875
2015-07-24;1015,27083333333;18,4666666666667;19,3
2015-07-25;1016,5375;20,5916666666667;18,0916666666667
2015-07-26;1016,2875;21,7;16,1208333333333
2015-07-27;1016,35833333333;21,4541666666667;17,5625
2015-07-28;1015,28333333333;22,0333333333333;19,0375
2015-07-29;1014,6625;20,1916666666667;18,6125
2015-07-30;1011,69166666667;19,6375;12,75
2015-07-31;1009,95;18,0958333333333;10,7416666666667
2015-08-01;1013,30833333333;20,1041666666667;9,52916666666667
2015-08-02;1013,89166666667;22,6333333333333;13,8458333333333
2015-08-03;1014,97916666667;21,8666666666667;14,025
2015-08-04;1016,05416666667;20,7166666666667;10,6666666666667
2015-08-05;1014,39166666667;20,6166666666667;10,0375
2015-08-06;1014,8;20,7041666666667;11,7666666666667
2015-08-07;1016,8875;19,3458333333333;16,0125
2015-08-08;1018,79583333333;20,7666666666667;20,8875
2015-08-09;1018,36666666667;23,3958333333333;14,0375
2015-08-10;1015,0625;24,6625;11,975
2015-08-11;1013,025;21,2125;13,0166666666667
2015-08-12;1017,67083333333;18,3625;15,9208333333333
2015-08-13;1021,80416666667;14,3041666666667;22,4916666666667
2015-08-14;1019,82916666667;14,9291666666667;21,0625
2015-08-15;1016,325;16,3666666666667;16,2333333333333
2015-08-16;1014,69166666667;16,4958333333333;14,1583333333333
2015-08-17;1013,65833333333;18,2958333333333;15,3875
2015-08-18;1013,38333333333;19,7791666666667;15,1333333333333
2015-08-19;1016,125;21,9416666666667;9,64583333333333
2015-08-20;1018,56666666667;23,7958333333333;10,5291666666667
2015-08-21;1017,14166666667;23,7291666666667;9,57083333333333
2015-08-22;1014,25416666667;18,6166666666667;16,7041666666667
2015-08-23;1013,1125;14,1;24,5708333333333
